epoch,method,stage,selected,rejected,human
146,apra,apra_mad_filter,"[0, 99, 74, 47, 46, 89, 95, 71, 63]",[88],"{""median_norm"": 0.5715566627543837, ""mad"": 0.13366229529194068, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
146,apra,apra_hierarchical_cluster,"[0, 99, 74, 47, 46, 89, 71, 63]",[95],"{""best_k"": 2, ""best_score"": 0.6319258213043213, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.192788124084473, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
146,apra,apra_trust_weighted_clip,"[0, 99, 74, 47, 46, 89, 71, 63]",[],"{""base_clip"": 1.0, ""trust_weights"": {""0"": 0.0, ""99"": 0.1666666716337204, ""74"": 0.1666666716337204, ""47"": 0.0, ""46"": 0.1666666716337204, ""89"": 0.1666666716337204, ""71"": 0.1666666716337204, ""63"": 0.1666666716337204}, ""num_aggregated"": 8}"
147,apra,apra_mad_filter,"[3, 78, 91, 29, 51, 38, 86, 63, 27]",[24],"{""median_norm"": 0.49522808386152584, ""mad"": 0.06849609309707683, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
147,apra,apra_hierarchical_cluster,"[3, 78, 91, 29, 38, 86, 63, 27]",[51],"{""best_k"": 2, ""best_score"": 0.5498589873313904, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 2.6738715171813965, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
147,apra,apra_trust_weighted_clip,"[3, 78, 91, 29, 38, 86, 63, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.1737993210554123, ""78"": 0.13100339472293854, ""91"": 0.1737993210554123, ""29"": 0.0, ""38"": 0.1737993210554123, ""86"": 0.1737993210554123, ""63"": 0.1737993210554123, ""27"": 0.0}, ""num_aggregated"": 8}"
148,apra,apra_mad_filter,"[3, 75, 59, 20, 29, 67, 93, 81, 13]",[45],"{""median_norm"": 0.47592746348709214, ""mad"": 0.031078711110993085, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
148,apra,apra_hierarchical_cluster,"[3, 75, 20, 29, 67, 93, 81, 13]",[59],"{""best_k"": 2, ""best_score"": 0.6084593534469604, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 0.839024007320404, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
148,apra,apra_trust_weighted_clip,"[3, 75, 20, 29, 67, 93, 81, 13]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.1666666716337204, ""75"": 0.1666666716337204, ""20"": 0.1666666716337204, ""29"": 0.1666666716337204, ""67"": 0.0, ""93"": 0.0, ""81"": 0.1666666716337204, ""13"": 0.1666666716337204}, ""num_aggregated"": 8}"
149,apra,apra_mad_filter,"[3, 10, 17, 75, 20, 11, 31, 42, 14]",[88],"{""median_norm"": 0.6890449979603971, ""mad"": 0.15640069980984928, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
149,apra,apra_hierarchical_cluster,"[3, 10, 17, 75, 20, 11, 42, 14]",[31],"{""best_k"": 2, ""best_score"": 0.689572811126709, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.1053924560546875, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
149,apra,apra_trust_weighted_clip,"[3, 10, 17, 75, 20, 11, 42, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.1428571492433548, ""10"": 0.0, ""17"": 0.1428571492433548, ""75"": 0.1428571492433548, ""20"": 0.1428571492433548, ""11"": 0.1428571492433548, ""42"": 0.1428571492433548, ""14"": 0.1428571492433548}, ""num_aggregated"": 8}"
150,apra,apra_mad_filter,"[0, 85, 82, 10, 31, 84, 7, 4]","[27, 14]","{""median_norm"": 0.6749138872515443, ""mad"": 0.04477170728592689, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
150,apra,apra_hierarchical_cluster,"[85, 82, 10, 31, 84, 7, 4]",[0],"{""best_k"": 2, ""best_score"": 0.457882821559906, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.3176074028015137, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
150,apra,apra_trust_weighted_clip,"[85, 82, 10, 31, 84, 7, 4]",[],"{""base_clip"": 1.0, ""trust_weights"": {""85"": 0.175140380859375, ""82"": 0.1242980808019638, ""10"": 0.175140380859375, ""31"": 0.0, ""84"": 0.175140380859375, ""7"": 0.175140380859375, ""4"": 0.175140380859375}, ""num_aggregated"": 7}"
151,apra,apra_mad_filter,"[3, 43, 25, 48, 98, 87, 6, 23, 34]",[52],"{""median_norm"": 0.5304304686759187, ""mad"": 0.06831538443421162, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
151,apra,apra_hierarchical_cluster,"[3, 43, 25, 98, 87, 6, 23, 34]",[48],"{""best_k"": 2, ""best_score"": 0.6904364824295044, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 2.8043456077575684, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
151,apra,apra_trust_weighted_clip,"[3, 43, 25, 98, 87, 6, 23, 34]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.1428571492433548, ""43"": 0.1428571492433548, ""25"": 0.0, ""98"": 0.1428571492433548, ""87"": 0.1428571492433548, ""6"": 0.1428571492433548, ""23"": 0.1428571492433548, ""34"": 0.1428571492433548}, ""num_aggregated"": 8}"
152,apra,apra_mad_filter,"[36, 68, 37, 92, 94, 14, 22, 28, 18]",[4],"{""median_norm"": 0.4827074823119304, ""mad"": 0.05331700946564932, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
152,apra,apra_hierarchical_cluster,"[68, 37, 92, 94, 14, 22, 28, 18]",[36],"{""best_k"": 2, ""best_score"": 0.6529085040092468, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.182080268859863, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
152,apra,apra_trust_weighted_clip,"[68, 37, 92, 94, 14, 22, 28, 18]",[],"{""base_clip"": 1.0, ""trust_weights"": {""68"": 0.16184033453464508, ""37"": 0.0, ""92"": 0.03840288519859314, ""94"": 0.16184033453464508, ""14"": 0.16184033453464508, ""22"": 0.16184033453464508, ""28"": 0.16184033453464508, ""18"": 0.15239547193050385}, ""num_aggregated"": 8}"
153,apra,apra_mad_filter,"[1, 24, 30, 22, 5, 72, 62, 32, 68, 97]",[],"{""median_norm"": 0.5427558772122256, ""mad"": 0.06581777775589645, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
153,apra,apra_hierarchical_cluster,"[1, 24, 30, 22, 5, 72, 32, 68, 97]",[62],"{""best_k"": 2, ""best_score"": 0.4359212815761566, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 0.6570810675621033, ""1"": -1.0}, ""num_trusted"": 9, ""fallback_used"": false}"
153,apra,apra_trust_weighted_clip,"[1, 24, 30, 22, 5, 72, 32, 68, 97]",[],"{""base_clip"": 1.0, ""trust_weights"": {""1"": 0.1261119842529297, ""24"": 0.12166404724121094, ""30"": 0.1261119842529297, ""22"": 0.1261119842529297, ""5"": 0.1261119842529297, ""72"": 0.1261119842529297, ""32"": 0.0, ""68"": 0.12166404724121094, ""97"": 0.1261119842529297}, ""num_aggregated"": 9}"
154,apra,apra_mad_filter,"[2, 91, 61, 8, 99, 97, 98, 93, 39]",[74],"{""median_norm"": 0.5154434975176787, ""mad"": 0.02855349726573239, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
154,apra,apra_hierarchical_cluster,"[91, 61, 97, 98, 93]","[2, 8, 99, 39]","{""best_k"": 3, ""best_score"": 0.4688819348812103, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 2.3022561073303223, ""1"": 1.9134695529937744, ""2"": 1.907170057296753}, ""num_trusted"": 5, ""fallback_used"": false}"
154,apra,apra_trust_weighted_clip,"[91, 61, 97, 98, 93]",[],"{""base_clip"": 1.0, ""trust_weights"": {""91"": 0.0, ""61"": 0.11833438277244568, ""97"": 0.3816656172275543, ""98"": 0.11833438277244568, ""93"": 0.3816656172275543}, ""num_aggregated"": 5}"
155,apra,apra_mad_filter,"[1, 75, 14, 2, 68, 46, 57]","[32, 62, 72]","{""median_norm"": 0.6492046450140354, ""mad"": 0.03162709697184679, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
155,apra,apra_hierarchical_cluster,"[1, 75, 14, 68, 46, 57]",[2],"{""best_k"": 2, ""best_score"": 0.6748996376991272, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.4651315212249756, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
155,apra,apra_trust_weighted_clip,"[1, 75, 14, 68, 46, 57]",[],"{""base_clip"": 1.0, ""trust_weights"": {""1"": 0.20000000298023224, ""75"": 0.20000000298023224, ""14"": 0.20000000298023224, ""68"": 0.20000000298023224, ""46"": 0.0, ""57"": 0.20000000298023224}, ""num_aggregated"": 6}"
156,apra,apra_mad_filter,"[27, 80, 22, 16, 29, 15, 55]","[4, 62, 95]","{""median_norm"": 0.45807748145361904, ""mad"": 0.036357004434339674, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
156,apra,apra_hierarchical_cluster,"[27, 80, 22, 16, 29, 15]",[55],"{""best_k"": 2, ""best_score"": 0.5906957387924194, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.569457530975342, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
156,apra,apra_trust_weighted_clip,"[27, 80, 22, 16, 29, 15]",[],"{""base_clip"": 1.0, ""trust_weights"": {""27"": 0.20000000298023224, ""80"": 0.20000000298023224, ""22"": 0.20000000298023224, ""16"": 0.20000000298023224, ""29"": 0.0, ""15"": 0.20000000298023224}, ""num_aggregated"": 6}"
157,apra,apra_mad_filter,"[4, 24, 18, 49, 84, 7, 67, 0, 80, 77]",[],"{""median_norm"": 0.5930938000662795, ""mad"": 0.09355811809060455, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
157,apra,apra_hierarchical_cluster,"[4, 24, 18, 49, 84, 7, 67, 80, 77]",[0],"{""best_k"": 2, ""best_score"": 0.6962057948112488, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.1263649463653564, ""1"": -1.0}, ""num_trusted"": 9, ""fallback_used"": false}"
157,apra,apra_trust_weighted_clip,"[4, 24, 18, 49, 84, 7, 67, 80, 77]",[],"{""base_clip"": 1.0, ""trust_weights"": {""4"": 0.1428571492433548, ""24"": 0.1428571492433548, ""18"": 0.0, ""49"": 0.1428571492433548, ""84"": 0.1428571492433548, ""7"": 0.1428571492433548, ""67"": 0.0, ""80"": 0.1428571492433548, ""77"": 0.1428571492433548}, ""num_aggregated"": 9}"
158,apra,apra_mad_filter,"[1, 58, 9, 14, 80, 30, 10, 70, 39]",[48],"{""median_norm"": 0.5442150882971019, ""mad"": 0.03861266481993836, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
158,apra,apra_hierarchical_cluster,"[1, 58, 9, 14, 80, 30, 70, 39]",[10],"{""best_k"": 2, ""best_score"": 0.6733480095863342, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.993387222290039, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
158,apra,apra_trust_weighted_clip,"[1, 58, 9, 14, 80, 30, 70, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""1"": 0.16774074733257294, ""58"": 0.0, ""9"": 0.16774074733257294, ""14"": 0.16774074733257294, ""80"": 0.16774074733257294, ""30"": 0.0, ""70"": 0.16774074733257294, ""39"": 0.1612962782382965}, ""num_aggregated"": 8}"
159,apra,apra_mad_filter,"[2, 92, 77, 70, 72, 99, 32, 0, 26]",[57],"{""median_norm"": 0.6758500511748833, ""mad"": 0.023822752650356938, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
159,apra,apra_hierarchical_cluster,"[2, 92, 77, 70, 72, 99, 0, 26]",[32],"{""best_k"": 2, ""best_score"": 0.46651697158813477, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.4792943000793457, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
159,apra,apra_trust_weighted_clip,"[2, 92, 77, 70, 72, 99, 0, 26]",[],"{""base_clip"": 1.0, ""trust_weights"": {""2"": 0.049775898456573486, ""92"": 0.1900448203086853, ""77"": 0.1900448203086853, ""70"": 0.1900448203086853, ""72"": 0.1900448203086853, ""99"": 0.0, ""0"": 0.1900448203086853, ""26"": 0.0}, ""num_aggregated"": 8}"
160,apra,apra_mad_filter,"[2, 84, 57, 30, 70, 16, 13, 29, 27]",[95],"{""median_norm"": 0.4986791552416926, ""mad"": 0.053636772652633086, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
160,apra,apra_hierarchical_cluster,"[84, 57, 30, 70, 16, 13, 29, 27]",[2],"{""best_k"": 2, ""best_score"": 0.567410945892334, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.6293697357177734, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
160,apra,apra_trust_weighted_clip,"[84, 57, 30, 70, 16, 13, 29, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""84"": 0.1666666716337204, ""57"": 0.1666666716337204, ""30"": 0.1666666716337204, ""70"": 0.0, ""16"": 0.1666666716337204, ""13"": 0.1666666716337204, ""29"": 0.0, ""27"": 0.1666666716337204}, ""num_aggregated"": 8}"
161,apra,apra_mad_filter,"[3, 8, 86, 33, 74, 35, 51, 22, 40]",[47],"{""median_norm"": 0.521115094427223, ""mad"": 0.06386215782732707, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
161,apra,apra_hierarchical_cluster,"[3, 8, 86, 33, 74, 35, 22, 40]",[51],"{""best_k"": 2, ""best_score"": 0.5997434258460999, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.9016666412353516, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
161,apra,apra_trust_weighted_clip,"[3, 8, 86, 33, 74, 35, 22, 40]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.0, ""8"": 0.0, ""86"": 0.050650954246520996, ""33"": 0.0, ""74"": 0.31644970178604126, ""35"": 0.0, ""22"": 0.31644970178604126, ""40"": 0.31644970178604126}, ""num_aggregated"": 8}"
162,apra,apra_mad_filter,"[2, 4, 57, 63, 1, 42, 30, 46, 84]",[40],"{""median_norm"": 0.5823865865610478, ""mad"": 0.06889687501066788, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
162,apra,apra_hierarchical_cluster,"[4, 57, 63, 1, 42, 30, 46, 84]",[2],"{""best_k"": 2, ""best_score"": 0.44704946875572205, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 0.9033856391906738, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
162,apra,apra_trust_weighted_clip,"[4, 57, 63, 1, 42, 30, 46, 84]",[],"{""base_clip"": 1.0, ""trust_weights"": {""4"": 0.0, ""57"": 0.18824079632759094, ""63"": 0.18824079632759094, ""1"": 0.0, ""42"": 0.18824079632759094, ""30"": 0.05879593268036842, ""46"": 0.18824079632759094, ""84"": 0.18824079632759094}, ""num_aggregated"": 8}"
163,apra,apra_mad_filter,"[4, 67, 27, 34, 71, 93, 13, 86, 16]",[17],"{""median_norm"": 0.4775136883124812, ""mad"": 0.060880166577459705, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
163,apra,apra_hierarchical_cluster,"[4, 27, 34, 71, 93, 13, 86, 16]",[67],"{""best_k"": 2, ""best_score"": 0.41003066301345825, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.1792832612991333, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
163,apra,apra_trust_weighted_clip,"[4, 27, 34, 71, 93, 13, 86, 16]",[],"{""base_clip"": 1.0, ""trust_weights"": {""4"": 0.0, ""27"": 0.15501928329467773, ""34"": 0.15501928329467773, ""71"": 0.069884292781353, ""93"": 0.15501928329467773, ""13"": 0.15501928329467773, ""86"": 0.15501928329467773, ""16"": 0.15501928329467773}, ""num_aggregated"": 8}"
164,apra,apra_mad_filter,"[4, 3, 86, 72, 23, 73, 84, 96, 30, 67]",[],"{""median_norm"": 0.655489495410376, ""mad"": 0.05966946234180054, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
164,apra,apra_hierarchical_cluster,"[4, 3, 86, 72, 23, 73, 84, 30, 67]",[96],"{""best_k"": 2, ""best_score"": 0.7679647207260132, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.3815107345581055, ""1"": -1.0}, ""num_trusted"": 9, ""fallback_used"": false}"
164,apra,apra_trust_weighted_clip,"[4, 3, 86, 72, 23, 73, 84, 30, 67]",[],"{""base_clip"": 1.0, ""trust_weights"": {""4"": 0.125, ""3"": 0.125, ""86"": 0.125, ""72"": 0.0, ""23"": 0.125, ""73"": 0.125, ""84"": 0.125, ""30"": 0.125, ""67"": 0.125}, ""num_aggregated"": 9}"
165,apra,apra_mad_filter,"[2, 8, 18, 94, 69, 36, 62, 76]","[63, 71]","{""median_norm"": 0.5732314797122, ""mad"": 0.03189074394773994, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
165,apra,apra_hierarchical_cluster,"[2, 18, 94, 69, 62, 76]","[8, 36]","{""best_k"": 2, ""best_score"": 0.3944736421108246, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.9439923763275146, ""1"": 1.598177194595337}, ""num_trusted"": 6, ""fallback_used"": false}"
165,apra,apra_trust_weighted_clip,"[2, 18, 94, 69, 62, 76]",[],"{""base_clip"": 1.0, ""trust_weights"": {""2"": 0.0, ""18"": 0.25, ""94"": 0.25, ""69"": 0.0, ""62"": 0.25, ""76"": 0.25}, ""num_aggregated"": 6}"
166,apra,apra_mad_filter,"[44, 66, 95, 46, 29, 60, 9]","[1, 63, 48]","{""median_norm"": 0.5692824667322751, ""mad"": 0.029524972883236078, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
166,apra,apra_hierarchical_cluster,"[44, 66, 46, 29, 60, 9]",[95],"{""best_k"": 2, ""best_score"": 0.6482520699501038, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 2.395829916000366, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
166,apra,apra_trust_weighted_clip,"[44, 66, 46, 29, 60, 9]",[],"{""base_clip"": 1.0, ""trust_weights"": {""44"": 0.2136477530002594, ""66"": 0.2136477530002594, ""46"": 0.16247141361236572, ""29"": 0.19658535718917847, ""60"": 0.2136477530002594, ""9"": 0.0}, ""num_aggregated"": 6}"
167,apra,apra_mad_filter,"[3, 99, 38, 13, 42, 28, 96, 58]","[31, 5]","{""median_norm"": 0.5377723997864919, ""mad"": 0.06520143245808382, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
167,apra,apra_hierarchical_cluster,"[3, 99, 38, 13, 28, 96, 58]",[42],"{""best_k"": 2, ""best_score"": 0.491447389125824, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.526763439178467, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
167,apra,apra_trust_weighted_clip,"[3, 99, 38, 13, 28, 96, 58]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.17709076404571533, ""99"": 0.17709076404571533, ""38"": 0.17709076404571533, ""13"": 0.17709076404571533, ""28"": 0.11454621702432632, ""96"": 0.0, ""58"": 0.17709076404571533}, ""num_aggregated"": 7}"
168,apra,apra_mad_filter,"[0, 49, 53, 54, 88, 64, 8, 83, 85, 90]",[],"{""median_norm"": 0.7040049173648963, ""mad"": 0.20940748835636058, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
168,apra,apra_hierarchical_cluster,"[0, 49, 53, 54, 64, 8, 83, 85, 90]",[88],"{""best_k"": 2, ""best_score"": 0.6808217763900757, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.84244441986084, ""1"": -1.0}, ""num_trusted"": 9, ""fallback_used"": false}"
168,apra,apra_trust_weighted_clip,"[0, 49, 53, 54, 64, 8, 83, 85, 90]",[],"{""base_clip"": 1.0, ""trust_weights"": {""0"": 0.0, ""49"": 0.1428571492433548, ""53"": 0.1428571492433548, ""54"": 0.0, ""64"": 0.1428571492433548, ""8"": 0.1428571492433548, ""83"": 0.1428571492433548, ""85"": 0.1428571492433548, ""90"": 0.1428571492433548}, ""num_aggregated"": 9}"
169,apra,apra_mad_filter,"[3, 28, 98, 13, 74, 9, 92, 56]","[30, 12]","{""median_norm"": 0.47664524878693815, ""mad"": 0.03124098731919664, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
169,apra,apra_hierarchical_cluster,"[3, 98, 13, 74, 9, 92, 56]",[28],"{""best_k"": 2, ""best_score"": 0.44860172271728516, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.7436274290084839, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
169,apra,apra_trust_weighted_clip,"[3, 98, 13, 74, 9, 92, 56]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.20000000298023224, ""98"": 0.20000000298023224, ""13"": 0.20000000298023224, ""74"": 0.20000000298023224, ""9"": 0.0, ""92"": 0.20000000298023224, ""56"": 0.0}, ""num_aggregated"": 7}"
170,apra,apra_mad_filter,"[0, 14, 76, 43, 44, 96, 29, 4, 77, 32]",[],"{""median_norm"": 0.6504659225584177, ""mad"": 0.08068702518195331, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
170,apra,apra_hierarchical_cluster,"[14, 76, 43, 44, 29, 4, 77]","[0, 96, 32]","{""best_k"": 3, ""best_score"": 0.5497238636016846, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.6166386604309082, ""1"": 4.067294120788574, ""2"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
170,apra,apra_trust_weighted_clip,"[14, 76, 43, 44, 29, 4, 77]",[],"{""base_clip"": 1.0, ""trust_weights"": {""14"": 0.17302711308002472, ""76"": 0.17302711308002472, ""43"": 0.17302711308002472, ""44"": 0.0, ""29"": 0.13486438989639282, ""4"": 0.17302711308002472, ""77"": 0.17302711308002472}, ""num_aggregated"": 7}"
171,apra,apra_mad_filter,"[3, 27, 93, 15, 25, 33, 8, 63]","[88, 30]","{""median_norm"": 0.5710557266314399, ""mad"": 0.02967791659517416, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
171,apra,apra_hierarchical_cluster,"[3, 27, 93, 33, 63]","[15, 25, 8]","{""best_k"": 2, ""best_score"": 0.40835514664649963, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 2.295431137084961, ""1"": 3.6282148361206055}, ""num_trusted"": 5, ""fallback_used"": false}"
171,apra,apra_trust_weighted_clip,"[3, 27, 93, 33, 63]",[],"{""base_clip"": 1.0, ""trust_weights"": {""3"": 0.5, ""27"": 0.0, ""93"": 0.0, ""33"": 0.0, ""63"": 0.5}, ""num_aggregated"": 5}"
172,apra,apra_mad_filter,"[80, 10, 60, 1, 28, 63, 74, 81, 84]",[3],"{""median_norm"": 0.5597254189599953, ""mad"": 0.04809450623126177, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
172,apra,apra_hierarchical_cluster,"[80, 60, 1, 28, 63, 74, 81, 84]",[10],"{""best_k"": 2, ""best_score"": 0.655677318572998, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.9702208042144775, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
172,apra,apra_trust_weighted_clip,"[80, 60, 1, 28, 63, 74, 81, 84]",[],"{""base_clip"": 1.0, ""trust_weights"": {""80"": 0.20000000298023224, ""60"": 0.20000000298023224, ""1"": 0.20000000298023224, ""28"": 0.0, ""63"": 0.20000000298023224, ""74"": 0.20000000298023224, ""81"": 0.0, ""84"": 0.0}, ""num_aggregated"": 8}"
173,apra,apra_mad_filter,"[1, 13, 69, 75, 18, 7, 2, 37]","[4, 54]","{""median_norm"": 0.5058415582305543, ""mad"": 0.06445535309574482, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
173,apra,apra_hierarchical_cluster,"[1, 13, 75, 18, 7, 37]","[69, 2]","{""best_k"": 3, ""best_score"": 0.54317706823349, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.226327896118164, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
173,apra,apra_trust_weighted_clip,"[1, 13, 75, 18, 7, 37]",[],"{""base_clip"": 1.0, ""trust_weights"": {""1"": 0.20000000298023224, ""13"": 0.20000000298023224, ""75"": 0.20000000298023224, ""18"": 0.20000000298023224, ""7"": 0.0, ""37"": 0.20000000298023224}, ""num_aggregated"": 6}"
174,apra,apra_mad_filter,"[2, 67, 6, 62, 19, 24, 35]","[17, 13, 51]","{""median_norm"": 0.7044220599105736, ""mad"": 0.06872921842775076, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
174,apra,apra_hierarchical_cluster,"[2, 67, 6, 62, 24, 35]",[19],"{""best_k"": 2, ""best_score"": 0.4479442238807678, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 0.9106616973876953, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
174,apra,apra_trust_weighted_clip,"[2, 67, 6, 62, 24, 35]",[],"{""base_clip"": 1.0, ""trust_weights"": {""2"": 0.0, ""67"": 0.20000000298023224, ""6"": 0.20000000298023224, ""62"": 0.20000000298023224, ""24"": 0.20000000298023224, ""35"": 0.20000000298023224}, ""num_aggregated"": 6}"
175,apra,apra_mad_filter,"[3, 89, 39, 17, 56, 72, 35, 62, 32, 19]",[],"{""median_norm"": 0.5815536859595762, ""mad"": 0.05926893969036551, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
175,apra,apra_hierarchical_cluster,"[17, 35]","[3, 89, 39, 56, 72, 62, 32, 19]","{""best_k"": 5, ""best_score"": 0.43501797318458557, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.798404335975647, ""1"": 1.9615886211395264, ""2"": -1.0, ""3"": -1.0, ""4"": -1.0}, ""num_trusted"": 2, ""fallback_used"": false}"
175,apra,apra_trust_weighted_clip,"[17, 35]",[],"{""base_clip"": 1.0, ""trust_weights"": {""17"": 0.5, ""35"": 0.5}, ""num_aggregated"": 2}"
176,apra,apra_mad_filter,"[2, 42, 8, 99, 55, 43, 18, 74, 85, 78]",[],"{""median_norm"": 0.6394916370704498, ""mad"": 0.10672992429162395, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
