epoch,method,stage,selected,rejected,human
76,foolsgold,foolsgold,"[0, 26, 2, 36, 20, 27, 31, 29]","[17, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""17"": 0.0, ""26"": 0.8346456075217701, ""2"": 1.0, ""36"": 0.5321117000505803, ""20"": 0.3495253940548555, ""27"": 0.8346456075217701, ""31"": 1.0, ""29"": 0.3495253940548555, ""89"": 0.0}}"
77,foolsgold,foolsgold,"[3, 84, 20, 50, 95, 60, 62]","[6, 21, 41]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""84"": 1.0, ""20"": 1.0, ""50"": 0.22156764197776269, ""6"": 0.0, ""95"": 0.5752327155233043, ""21"": 0.0, ""60"": 0.9381826706402201, ""41"": 0.0, ""62"": 1.0}}"
78,foolsgold,foolsgold,"[0, 81, 88, 47]","[60, 13, 68, 89, 51, 18]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""81"": 0.3311109295438641, ""88"": 1.0, ""60"": 0.0, ""47"": 0.9729039138835842, ""13"": 0.0, ""68"": 0.0, ""89"": 0.0, ""51"": 0.0, ""18"": 0.0}}"
79,foolsgold,foolsgold,"[4, 7, 35]","[40, 94, 21, 48, 22, 70, 87]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""7"": 1.0, ""40"": 0.0, ""94"": 0.0, ""21"": 0.0, ""48"": 0.0, ""22"": 0.0, ""70"": 0.0, ""87"": 0.0, ""35"": 0.5650145301506941}}"
80,foolsgold,foolsgold,"[4, 33, 71]","[70, 45, 93, 34, 68, 59, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""70"": 0.0, ""45"": 0.0, ""93"": 0.0, ""34"": 0.0, ""33"": 1.0, ""68"": 0.0, ""59"": 0.0, ""71"": 0.3012928118581346, ""74"": 0.0}}"
81,foolsgold,foolsgold,"[1, 4, 64, 72, 2, 28]","[82, 68, 93, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.18464548026789707, ""82"": 0.0, ""4"": 1.0, ""68"": 0.0, ""64"": 1.0, ""93"": 0.0, ""72"": 0.2818780714521198, ""2"": 0.18464548026789707, ""90"": 0.0, ""28"": 0.2818780714521198}}"
82,foolsgold,foolsgold,"[2, 62, 78, 36, 93, 33]","[50, 18, 35, 77]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""50"": 0.0, ""18"": 0.0, ""35"": 0.0, ""62"": 1.0, ""77"": 0.0, ""78"": 1.0, ""36"": 1.0, ""93"": 1.0, ""33"": 1.0}}"
83,foolsgold,foolsgold,"[2, 53, 50, 15, 66]","[18, 77, 79, 90, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""53"": 1.0, ""50"": 0.4509706661049397, ""18"": 0.0, ""15"": 1.0, ""77"": 0.0, ""79"": 0.0, ""90"": 0.0, ""63"": 0.0, ""66"": 0.8206061911899969}}"
84,foolsgold,foolsgold,"[86, 41, 30, 67, 21]","[3, 4, 13, 34, 14]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""86"": 0.21902484836975944, ""4"": 0.0, ""13"": 0.0, ""41"": 1.0, ""34"": 0.0, ""14"": 0.0, ""30"": 1.0, ""67"": 0.9557895345289795, ""21"": 0.9557895345289795}}"
85,foolsgold,foolsgold,"[1, 52, 48, 64, 83, 71, 7, 72]","[47, 35]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""47"": 0.0, ""52"": 0.5439731613479346, ""48"": 1.0, ""64"": 1.0, ""35"": 0.0, ""83"": 0.5439731613479346, ""71"": 1.0, ""7"": 1.0, ""72"": 0.012297930829223147}}"
86,foolsgold,foolsgold,"[4, 5, 11, 0, 7, 77, 56]","[73, 14, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""5"": 1.0, ""73"": 0.0, ""11"": 0.2646331940729859, ""0"": 1.0, ""7"": 1.0, ""77"": 1.0, ""14"": 0.0, ""56"": 1.0, ""51"": 0.0}}"
87,foolsgold,foolsgold,"[3, 26, 53, 48, 52]","[21, 14, 51, 73, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""26"": 1.0, ""21"": 0.0, ""14"": 0.0, ""53"": 0.2390357842484872, ""51"": 0.0, ""48"": 1.0, ""52"": 1.0, ""73"": 0.0, ""6"": 0.0}}"
88,foolsgold,foolsgold,"[4, 83, 98, 86, 53, 44, 18, 87]","[40, 56]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""83"": 0.21872981019243043, ""40"": 0.0, ""98"": 0.06484580803902229, ""86"": 0.06484580803902229, ""53"": 1.0, ""44"": 1.0, ""18"": 1.0, ""56"": 0.0, ""87"": 0.21872981019243043}}"
89,foolsgold,foolsgold,"[2, 45, 42, 21]","[93, 9, 87, 68, 95, 22]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""93"": 0.0, ""9"": 0.0, ""87"": 0.0, ""45"": 0.10058630129010832, ""42"": 1.0, ""21"": 0.11454695879879623, ""68"": 0.0, ""95"": 0.0, ""22"": 0.0}}"
90,foolsgold,foolsgold,"[2, 61, 17, 51, 36]","[59, 34, 82, 98, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""61"": 1.0, ""59"": 0.0, ""17"": 1.0, ""34"": 0.0, ""82"": 0.0, ""98"": 0.0, ""51"": 1.0, ""93"": 0.0, ""36"": 1.0}}"
91,foolsgold,foolsgold,"[2, 17, 16, 55, 45, 78, 7]","[65, 46, 61]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""17"": 0.0580660868361107, ""16"": 1.0, ""65"": 0.0, ""55"": 0.0580660868361107, ""46"": 0.0, ""45"": 0.39549952223864177, ""78"": 0.36283698741398296, ""61"": 0.0, ""7"": 0.36283698741398296}}"
92,foolsgold,foolsgold,"[0, 92, 89, 66, 54, 84]","[60, 4, 99, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""92"": 1.0, ""60"": 0.0, ""89"": 1.0, ""4"": 0.0, ""66"": 0.1972562436998238, ""99"": 0.0, ""3"": 0.0, ""54"": 1.0, ""84"": 0.1972562436998238}}"
93,foolsgold,foolsgold,"[1, 41, 33, 99, 64]","[13, 85, 66, 11, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""13"": 0.0, ""85"": 0.0, ""66"": 0.0, ""11"": 0.0, ""41"": 1.0, ""33"": 1.0, ""34"": 0.0, ""99"": 1.0, ""64"": 1.0}}"
94,foolsgold,foolsgold,"[2, 58, 20, 0, 99, 64, 78, 68, 7, 33]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""58"": 0.009759699774153918, ""20"": 1.0, ""0"": 1.0, ""99"": 0.009759699774153918, ""64"": 1.0, ""78"": 0.6462303694127272, ""68"": 0.2754928047481944, ""7"": 0.6462303694127272, ""33"": 1.0}}"
95,foolsgold,foolsgold,"[0, 29, 65, 47, 58, 92]","[87, 76, 70, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""87"": 0.0, ""76"": 0.0, ""70"": 0.0, ""29"": 0.1877053355475538, ""65"": 0.152203584846543, ""47"": 0.0896353739786015, ""58"": 1.0, ""92"": 0.0659114833842463, ""73"": 0.0}}"
96,foolsgold,foolsgold,"[0, 86, 28, 83, 39, 43, 50, 9]","[64, 79]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""86"": 0.33748544183819945, ""28"": 1.0, ""83"": 0.03351175873321888, ""39"": 1.0, ""64"": 0.0, ""43"": 0.41148975239685076, ""50"": 0.03351175873321888, ""9"": 0.5326163604678174, ""79"": 0.0}}"
97,foolsgold,foolsgold,"[4, 54, 25, 13, 79, 0]","[84, 7, 90, 43]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""84"": 0.0, ""7"": 0.0, ""54"": 1.0, ""25"": 1.0, ""13"": 1.0, ""79"": 1.0, ""90"": 0.0, ""0"": 1.0, ""43"": 0.0}}"
98,foolsgold,foolsgold,"[58, 78, 25]","[3, 18, 85, 4, 57, 42, 94]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""18"": 0.0, ""85"": 0.0, ""4"": 0.0, ""57"": 0.0, ""42"": 0.0, ""58"": 1.0, ""78"": 1.0, ""25"": 1.0, ""94"": 0.0}}"
99,foolsgold,foolsgold,"[1, 53, 43, 0, 57, 8]","[86, 82, 68, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""86"": 0.0, ""82"": 0.0, ""53"": 1.0, ""68"": 0.0, ""43"": 0.719265924820325, ""0"": 1.0, ""83"": 0.0, ""57"": 0.5456013092646048, ""8"": 1.0}}"
100,foolsgold,foolsgold,"[3, 49, 1, 43, 7]","[88, 12, 93, 92, 35]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""88"": 0.0, ""49"": 0.005314654186598711, ""1"": 1.0, ""12"": 0.0, ""93"": 0.0, ""43"": 0.005314654186598711, ""7"": 1.0, ""92"": 0.0, ""35"": 0.0}}"
101,foolsgold,foolsgold,"[1, 35, 0, 24, 51, 44]","[99, 11, 84, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""35"": 1.0, ""0"": 1.0, ""99"": 0.0, ""11"": 0.0, ""24"": 1.0, ""51"": 1.0, ""84"": 0.0, ""48"": 0.0, ""44"": 1.0}}"
102,foolsgold,foolsgold,"[3, 39, 54, 51]","[49, 89, 60, 48, 83, 99]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""49"": 0.0, ""89"": 0.0, ""39"": 0.3898144245131575, ""60"": 0.0, ""48"": 0.0, ""54"": 0.3898144245131575, ""83"": 0.0, ""99"": 0.0, ""51"": 1.0}}"
103,foolsgold,foolsgold,"[2, 25, 18]","[96, 59, 93, 76, 83, 62, 39]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""96"": 0.0, ""59"": 0.0, ""25"": 1.0, ""93"": 0.0, ""18"": 1.0, ""76"": 0.0, ""83"": 0.0, ""62"": 0.0, ""39"": 0.0}}"
104,foolsgold,foolsgold,"[0, 98, 44, 1, 42, 3]","[8, 56, 67, 79]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""98"": 0.5197637104194602, ""8"": 0.0, ""44"": 1.0, ""1"": 1.0, ""56"": 0.0, ""67"": 0.0, ""42"": 0.5197637104194602, ""79"": 0.0, ""3"": 1.0}}"
105,foolsgold,foolsgold,"[1, 31, 32, 7, 39, 90]","[79, 55, 98, 24]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""31"": 1.0, ""32"": 1.0, ""7"": 1.0, ""79"": 0.0, ""39"": 0.7381782641002849, ""55"": 0.0, ""98"": 0.0, ""90"": 0.21193919965673585, ""24"": 0.0}}"
106,foolsgold,foolsgold,"[0, 40, 63, 82, 3, 54, 13, 49]","[90, 43]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""40"": 1.0, ""90"": 0.0, ""63"": 1.0, ""82"": 1.0, ""3"": 1.0, ""54"": 1.0, ""13"": 1.0, ""49"": 0.9368608374802182, ""43"": 0.0}}"
107,foolsgold,foolsgold,"[1, 29, 2, 38, 70, 77]","[60, 42, 27, 22]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0131115052549019, ""60"": 0.0, ""29"": 1.0, ""2"": 0.0131115052549019, ""42"": 0.0, ""27"": 0.0, ""38"": 0.3099231494921676, ""22"": 0.0, ""70"": 0.35106273834137, ""77"": 0.28814406279492644}}"
108,foolsgold,foolsgold,"[0, 63, 54, 20, 75]","[91, 68, 9, 82, 26]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""63"": 1.0, ""91"": 0.0, ""68"": 0.0, ""9"": 0.0, ""82"": 0.0, ""54"": 1.0, ""20"": 1.0, ""75"": 1.0, ""26"": 0.0}}"
109,foolsgold,foolsgold,"[0, 74, 15, 46]","[84, 49, 8, 62, 7, 56]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""74"": 1.0, ""84"": 0.0, ""49"": 0.0, ""15"": 1.0, ""46"": 1.0, ""8"": 0.0, ""62"": 0.0, ""7"": 0.0, ""56"": 0.0}}"
110,foolsgold,foolsgold,"[3, 16, 51, 78, 7, 29, 59, 43]","[56, 8]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""16"": 1.0, ""51"": 1.0, ""78"": 0.23786315377155104, ""7"": 0.23786315377155104, ""29"": 1.0, ""56"": 0.0, ""59"": 1.0, ""8"": 0.0, ""43"": 1.0}}"
111,foolsgold,foolsgold,"[4, 8, 85, 74, 61]","[35, 16, 59, 82, 88]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""8"": 1.0, ""35"": 0.0, ""16"": 0.0, ""59"": 0.0, ""85"": 1.0, ""74"": 0.684725569493017, ""82"": 0.0, ""88"": 0.0, ""61"": 0.6390632049923366}}"
112,foolsgold,foolsgold,"[3, 78, 56, 87, 14, 53]","[26, 77, 74, 37]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""78"": 0.505962886033738, ""56"": 1.0, ""87"": 0.2588510302807524, ""26"": 0.0, ""14"": 1.0, ""77"": 0.0, ""74"": 0.0, ""37"": 0.0, ""53"": 0.5985967195241204}}"
113,foolsgold,foolsgold,"[3, 80, 87, 7, 60]","[5, 73, 50, 71, 35]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""5"": 0.0, ""73"": 0.0, ""80"": 0.09962290666379908, ""50"": 0.0, ""87"": 0.05339927002148276, ""7"": 1.0, ""71"": 0.0, ""60"": 1.0, ""35"": 0.0}}"
114,foolsgold,foolsgold,"[4, 54, 20, 78, 66, 29, 2, 86]","[9, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""54"": 1.0, ""9"": 0.0, ""20"": 0.3866316728516085, ""78"": 1.0, ""66"": 1.0, ""29"": 0.3866316728516085, ""2"": 1.0, ""86"": 1.0, ""97"": 0.0}}"
115,foolsgold,foolsgold,"[3, 70, 67, 40, 92, 61, 58, 65]","[73, 66]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""70"": 0.1764048554993498, ""67"": 0.7420826497098092, ""40"": 0.5110076449687404, ""92"": 0.1764048554993498, ""61"": 0.5522268044152835, ""58"": 0.5110076449687404, ""73"": 0.0, ""66"": 0.0, ""65"": 0.41479881556863235}}"
116,foolsgold,foolsgold,"[1, 33, 52, 68, 95, 51]","[28, 59, 45, 80]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""33"": 1.0, ""28"": 0.0, ""59"": 0.0, ""45"": 0.0, ""80"": 0.0, ""52"": 0.412363135075248, ""68"": 0.412363135075248, ""95"": 0.44179638363150964, ""51"": 1.0}}"
117,foolsgold,foolsgold,"[4, 56, 23, 58, 65, 30]","[88, 33, 24, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""88"": 0.0, ""56"": 1.0, ""23"": 0.3515862571674304, ""58"": 0.8841238207010993, ""33"": 0.0, ""65"": 0.3515862571674304, ""24"": 0.0, ""90"": 0.0, ""30"": 1.0}}"
118,foolsgold,foolsgold,"[0, 57, 63, 43]","[5, 73, 92, 9, 42, 33]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""5"": 0.0, ""73"": 0.0, ""92"": 0.0, ""57"": 0.4883011302867815, ""9"": 0.0, ""42"": 0.0, ""33"": 0.0, ""63"": 1.0, ""43"": 1.0}}"
119,foolsgold,foolsgold,"[4, 46, 2, 15, 25, 98, 28, 50, 58, 20]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""46"": 1.0, ""2"": 1.0, ""15"": 1.0, ""25"": 1.0, ""98"": 1.0, ""28"": 1.0, ""50"": 1.0, ""58"": 1.0, ""20"": 1.0}}"
120,foolsgold,foolsgold,"[0, 9, 42, 49, 58, 98, 94, 67, 36, 3]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""9"": 0.9869363558324042, ""42"": 0.43223501360997596, ""49"": 1.0, ""58"": 0.5836425267014722, ""98"": 0.43223501360997596, ""94"": 0.400385210873513, ""67"": 0.400385210873513, ""36"": 1.0, ""3"": 1.0}}"
121,foolsgold,foolsgold,"[4, 21, 69, 97, 40, 78]","[24, 38, 52, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""21"": 0.1838034989265218, ""69"": 0.8776389475616622, ""24"": 0.0, ""38"": 0.0, ""97"": 0.7368515855958286, ""52"": 0.0, ""40"": 1.0, ""78"": 1.0, ""83"": 0.0}}"
122,foolsgold,foolsgold,"[0, 83, 31, 58, 11, 54, 8, 36]","[42, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""83"": 1.0, ""31"": 1.0, ""58"": 1.0, ""11"": 0.8821050859363316, ""54"": 1.0, ""42"": 0.0, ""8"": 1.0, ""73"": 0.0, ""36"": 1.0}}"
123,foolsgold,foolsgold,"[1, 28, 48, 53, 82, 31, 61]","[85, 14, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""85"": 0.0, ""28"": 1.0, ""14"": 0.0, ""48"": 1.0, ""73"": 0.0, ""53"": 1.0, ""82"": 0.6892269105061626, ""31"": 1.0, ""61"": 0.8197250798720657}}"
124,foolsgold,foolsgold,"[4, 29, 16, 84, 9, 47]","[11, 79, 14, 66]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""11"": 0.0, ""29"": 1.0, ""16"": 1.0, ""84"": 0.0015248628893297367, ""79"": 0.0, ""9"": 1.0, ""47"": 0.9872174888354847, ""14"": 0.0, ""66"": 0.0}}"
125,foolsgold,foolsgold,"[0, 91, 31, 49, 36, 77]","[75, 3, 4, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""91"": 0.09983532181682259, ""31"": 1.0, ""49"": 1.0, ""75"": 0.0, ""3"": 0.0, ""4"": 0.0, ""36"": 1.0, ""57"": 0.0, ""77"": 0.09983532181682259}}"
126,foolsgold,foolsgold,"[0, 39, 77, 34, 99]","[56, 94, 40, 37, 8]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""39"": 0.6470080294407595, ""56"": 0.0, ""94"": 0.0, ""40"": 0.0, ""37"": 0.0, ""77"": 0.4884729789274236, ""34"": 0.6470080294407595, ""8"": 0.0, ""99"": 0.016682057613082113}}"
127,foolsgold,foolsgold,"[2, 88, 70, 9, 43, 78, 29, 79]","[13, 98]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""88"": 1.0, ""70"": 0.2973098547146093, ""9"": 0.2973098547146093, ""43"": 0.9593321974782417, ""13"": 0.0, ""78"": 1.0, ""98"": 0.0, ""29"": 1.0, ""79"": 1.0}}"
128,foolsgold,foolsgold,"[2, 20, 64, 81, 80]","[72, 73, 12, 91, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""20"": 1.0, ""64"": 1.0, ""72"": 0.0, ""73"": 0.0, ""12"": 0.0, ""91"": 0.0, ""81"": 0.2887348273779248, ""10"": 0.0, ""80"": 0.2887348273779248}}"
129,foolsgold,foolsgold,"[1, 56, 69, 77, 7, 3, 80, 65, 55, 87]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""56"": 1.0, ""69"": 0.7998115535012118, ""77"": 0.27968316350396877, ""7"": 1.0, ""3"": 1.0, ""80"": 0.7998115535012118, ""65"": 0.2421208815636008, ""55"": 1.0, ""87"": 0.2421208815636008}}"
130,foolsgold,foolsgold,"[0, 38, 40, 50]","[82, 55, 67, 10, 11, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""82"": 0.0, ""55"": 0.0, ""67"": 0.0, ""10"": 0.0, ""38"": 0.4562458302997401, ""40"": 1.0, ""11"": 0.0, ""93"": 0.0, ""50"": 1.0}}"
131,foolsgold,foolsgold,"[0, 62, 60, 88, 20, 78, 36, 21]","[14, 98]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""14"": 0.0, ""62"": 0.8922552250705397, ""98"": 0.0, ""60"": 0.7503931757057993, ""88"": 1.0, ""20"": 0.4646882824128188, ""78"": 0.46496204595485424, ""36"": 0.4646882824128188, ""21"": 0.46496204595485424}}"
132,foolsgold,foolsgold,"[0, 53, 61, 7, 72, 4, 44, 67]","[95, 96]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""53"": 0.05623672520315587, ""61"": 0.8564650309788248, ""7"": 1.0, ""72"": 1.0, ""4"": 1.0, ""44"": 1.0, ""95"": 0.0, ""67"": 0.8564650309788248, ""96"": 0.0}}"
133,foolsgold,foolsgold,"[2, 71, 20, 36, 87, 1, 33]","[80, 83, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.028331975791113462, ""71"": 1.0, ""20"": 0.5934232565163071, ""36"": 0.5934232565163071, ""87"": 0.5427566673058867, ""1"": 0.028331975791113462, ""33"": 1.0, ""80"": 0.0, ""83"": 0.0, ""62"": 0.0}}"
134,foolsgold,foolsgold,"[3, 76, 90, 42, 62, 23, 37, 0]","[92, 88]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""92"": 0.0, ""88"": 0.0, ""76"": 0.010235439778179312, ""90"": 0.4553920694926013, ""42"": 0.010235439778179312, ""62"": 0.4553920694926013, ""23"": 1.0, ""37"": 1.0, ""0"": 1.0}}"
135,foolsgold,foolsgold,"[0, 30, 8, 47]","[26, 11, 9, 96, 67, 53]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""30"": 1.0, ""8"": 1.0, ""26"": 0.0, ""11"": 0.0, ""47"": 1.0, ""9"": 0.0, ""96"": 0.0, ""67"": 0.0, ""53"": 0.0}}"
136,foolsgold,foolsgold,"[0, 76, 78, 23, 20]","[58, 45, 72, 56, 99]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""58"": 0.0, ""45"": 0.0, ""76"": 1.0, ""72"": 0.0, ""78"": 0.7685176888175833, ""56"": 0.0, ""23"": 0.9652539912628366, ""99"": 0.0, ""20"": 1.0}}"
137,foolsgold,foolsgold,"[2, 39, 60, 54, 35]","[79, 82, 34, 83, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""79"": 0.0, ""39"": 0.4138781729455388, ""82"": 0.0, ""60"": 1.0, ""54"": 0.4138781729455388, ""34"": 0.0, ""83"": 0.0, ""13"": 0.0, ""35"": 1.0}}"
138,foolsgold,foolsgold,"[4, 65, 24, 10, 5]","[45, 28, 47, 77, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""45"": 0.0, ""65"": 0.7083877113561954, ""28"": 0.0, ""24"": 0.9968261535267446, ""47"": 0.0, ""10"": 0.23903445592227446, ""77"": 0.0, ""74"": 0.0, ""5"": 0.4407055353632505}}"
139,foolsgold,foolsgold,"[0, 2, 18, 52, 30, 34, 80, 57]","[28, 19]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""2"": 1.0, ""18"": 1.0, ""52"": 1.0, ""30"": 1.0, ""28"": 0.0, ""34"": 0.11315040530053866, ""80"": 1.0, ""19"": 0.0, ""57"": 0.11315040530053866}}"
140,foolsgold,foolsgold,"[3, 90, 98, 61, 69, 42, 74, 87]","[8, 40]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""90"": 0.11506398527532269, ""98"": 0.2652806349149811, ""61"": 0.5459745453856665, ""8"": 0.0, ""69"": 1.0, ""42"": 0.2652806349149811, ""74"": 0.11506398527532269, ""40"": 0.0, ""87"": 0.4287280120477375}}"
141,foolsgold,foolsgold,"[1, 65, 31, 47]","[55, 23, 79, 85, 96, 95]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""55"": 0.0, ""65"": 0.2890604326221261, ""23"": 0.0, ""31"": 1.0, ""79"": 0.0, ""85"": 0.0, ""96"": 0.0, ""47"": 1.0, ""95"": 0.0}}"
142,foolsgold,foolsgold,"[2, 26, 36, 69, 12]","[34, 89, 33, 24, 31]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""34"": 0.0, ""26"": 1.0, ""89"": 0.0, ""36"": 1.0, ""33"": 0.0, ""69"": 1.0, ""24"": 0.0, ""12"": 1.0, ""31"": 0.0}}"
143,foolsgold,foolsgold,"[4, 82, 0, 16, 41, 44, 52, 78]","[83, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""82"": 0.8839531850894264, ""0"": 1.0, ""16"": 1.0, ""41"": 1.0, ""83"": 0.0, ""44"": 1.0, ""62"": 0.0, ""52"": 0.03256251754236811, ""78"": 1.0}}"
144,foolsgold,foolsgold,"[2, 48, 80, 47]","[13, 87, 14, 27, 70, 98]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""13"": 0.0, ""87"": 0.0, ""48"": 1.0, ""14"": 0.0, ""27"": 0.0, ""80"": 1.0, ""70"": 0.0, ""98"": 0.0, ""47"": 1.0}}"
145,foolsgold,foolsgold,"[2, 32, 47, 1, 65, 28]","[21, 27, 61, 98]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.44142954995651634, ""32"": 1.0, ""21"": 0.0, ""27"": 0.0, ""61"": 0.0, ""47"": 0.8925195796318386, ""1"": 0.44142954995651634, ""65"": 1.0, ""98"": 0.0, ""28"": 0.8925195796318386}}"
146,foolsgold,foolsgold,"[4, 64, 41, 22]","[32, 16, 60, 20, 88, 92]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""64"": 1.0, ""32"": 0.0, ""16"": 0.0, ""60"": 0.0, ""41"": 1.0, ""22"": 0.15058293378270288, ""20"": 0.0, ""88"": 0.0, ""92"": 0.0}}"
147,foolsgold,foolsgold,"[1, 19, 36, 90, 95]","[31, 33, 13, 27, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""19"": 1.0, ""36"": 1.0, ""31"": 0.0, ""33"": 0.0, ""90"": 1.0, ""13"": 0.0, ""95"": 1.0, ""27"": 0.0, ""73"": 0.0}}"
148,foolsgold,foolsgold,"[2, 95, 62, 74, 56, 22, 0, 63]","[42, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""95"": 0.776348597217154, ""62"": 1.0, ""74"": 1.0, ""56"": 1.0, ""42"": 0.0, ""22"": 0.7645675795160448, ""71"": 0.0, ""0"": 1.0, ""63"": 1.0}}"
149,foolsgold,foolsgold,"[1, 29, 48, 3, 2, 54, 91, 34, 89, 42]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.5982386482743821, ""29"": 1.0, ""48"": 0.2872043479903037, ""3"": 1.0, ""2"": 0.5982386482743821, ""54"": 1.0, ""91"": 0.2872043479903037, ""34"": 0.6645755396362861, ""89"": 1.0, ""42"": 0.6645755396362861}}"
150,foolsgold,foolsgold,"[2, 40, 61]","[93, 67, 6, 22, 79, 38, 87]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""93"": 0.0, ""67"": 0.0, ""6"": 0.0, ""40"": 1.0, ""22"": 0.0, ""79"": 0.0, ""38"": 0.0, ""61"": 0.21855263310452921, ""87"": 0.0}}"
