epoch,method,stage,selected,rejected,human
77,foolsgold,foolsgold,"[68, 79, 9, 69, 16, 43]","[4, 22, 30, 60]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""68"": 0.1418213242354287, ""79"": 0.1418213242354287, ""22"": 0.0, ""9"": 1.0, ""30"": 0.0, ""60"": 0.0, ""69"": 1.0, ""16"": 0.22787494088638904, ""43"": 1.0}}"
78,foolsgold,foolsgold,"[1, 20, 27, 74, 59, 86, 87]","[77, 23, 18]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""20"": 0.9249274144915123, ""77"": 0.0, ""27"": 1.0, ""23"": 0.0, ""18"": 0.0, ""74"": 0.7683996652359859, ""59"": 1.0, ""86"": 1.0, ""87"": 0.8978346394822021}}"
79,foolsgold,foolsgold,"[1, 99, 42, 33, 5, 15, 38, 76, 86, 87]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""99"": 1.0, ""42"": 0.26241939834927475, ""33"": 1.0, ""5"": 1.0, ""15"": 1.0, ""38"": 0.22535191341947247, ""76"": 0.26241939834927475, ""86"": 0.22535191341947247, ""87"": 1.0}}"
80,foolsgold,foolsgold,"[1, 71, 63, 11]","[88, 38, 99, 48, 31, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""71"": 1.0, ""88"": 0.0, ""38"": 0.0, ""63"": 0.5818359946693715, ""99"": 0.0, ""48"": 0.0, ""31"": 0.0, ""83"": 0.0, ""11"": 1.0}}"
81,foolsgold,foolsgold,"[4, 69, 52, 40, 47, 77, 35, 59, 70, 7]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""69"": 0.9197864953213493, ""52"": 1.0, ""40"": 1.0, ""47"": 1.0, ""77"": 0.6676719216708671, ""35"": 1.0, ""59"": 1.0, ""70"": 0.6676719216708671, ""7"": 1.0}}"
82,foolsgold,foolsgold,"[0, 61, 23, 95, 35, 97]","[81, 74, 55, 28]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""61"": 0.28079899099405825, ""81"": 0.0, ""74"": 0.0, ""23"": 1.0, ""95"": 1.0, ""35"": 0.28079899099405825, ""97"": 1.0, ""55"": 0.0, ""28"": 0.0}}"
83,foolsgold,foolsgold,"[3, 53, 77, 67, 31, 62, 82, 84]","[45, 47]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""53"": 1.0, ""77"": 0.9906858645447668, ""67"": 0.6727649048262228, ""31"": 1.0, ""62"": 1.0, ""45"": 0.0, ""47"": 0.0, ""82"": 1.0, ""84"": 0.6727649048262228}}"
84,foolsgold,foolsgold,"[83, 70, 32, 64, 47, 5]","[2, 3, 36, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""83"": 1.0, ""3"": 0.0, ""36"": 0.0, ""44"": 0.0, ""70"": 0.214730196505578, ""32"": 1.0, ""64"": 1.0, ""47"": 1.0, ""5"": 0.214730196505578}}"
85,foolsgold,foolsgold,"[0, 60, 5, 75, 7]","[95, 64, 96, 79, 94]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""95"": 0.0, ""64"": 0.0, ""96"": 0.0, ""60"": 0.9160107667896953, ""5"": 0.9160107667896953, ""79"": 0.0, ""75"": 1.0, ""7"": 1.0, ""94"": 0.0}}"
86,foolsgold,foolsgold,"[19, 81, 99, 47]","[1, 15, 57, 13, 10, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""15"": 0.0, ""57"": 0.0, ""19"": 0.22636174998371578, ""13"": 0.0, ""81"": 1.0, ""10"": 0.0, ""30"": 0.0, ""99"": 1.0, ""47"": 0.22636174998371578}}"
87,foolsgold,foolsgold,"[91, 65, 37, 31, 15]","[4, 0, 25, 27, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""91"": 1.0, ""65"": 1.0, ""0"": 0.0, ""37"": 1.0, ""25"": 0.0, ""27"": 0.0, ""31"": 1.0, ""15"": 1.0, ""97"": 0.0}}"
88,foolsgold,foolsgold,"[87, 54, 75, 15, 7, 40]","[2, 34, 3, 11]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""87"": 1.0, ""54"": 1.0, ""75"": 0.009977088189959182, ""34"": 0.0, ""3"": 0.0, ""15"": 0.7805721088408043, ""7"": 1.0, ""11"": 0.0, ""40"": 1.0}}"
89,foolsgold,foolsgold,"[12, 87, 24]","[3, 4, 80, 26, 27, 42, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""4"": 0.0, ""12"": 0.8365715546437077, ""80"": 0.0, ""87"": 0.8365715546437077, ""26"": 0.0, ""27"": 0.0, ""42"": 0.0, ""24"": 1.0, ""0"": 0.0}}"
90,foolsgold,foolsgold,"[3, 22, 23, 50, 7, 88, 96]","[73, 27, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""22"": 0.7841508986971745, ""23"": 1.0, ""50"": 0.36900854233301905, ""7"": 0.7841508986971745, ""88"": 0.36900854233301905, ""73"": 0.0, ""27"": 0.0, ""10"": 0.0, ""96"": 1.0}}"
91,foolsgold,foolsgold,"[50, 15, 38]","[2, 17, 98, 52, 30, 49, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""17"": 0.0, ""98"": 0.0, ""50"": 1.0, ""52"": 0.0, ""30"": 0.0, ""15"": 0.35292105173438654, ""49"": 0.0, ""13"": 0.0, ""38"": 0.26090385536865834}}"
92,foolsgold,foolsgold,"[20, 9, 61, 11, 89]","[0, 71, 25, 14, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""71"": 0.0, ""20"": 0.41294727413852406, ""25"": 0.0, ""14"": 0.0, ""1"": 0.0, ""9"": 1.0, ""61"": 0.636601966540448, ""11"": 1.0, ""89"": 0.636601966540448}}"
93,foolsgold,foolsgold,"[3, 16, 78, 75, 41, 60, 95, 33]","[38, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.48807036729547915, ""16"": 0.02508912014368736, ""78"": 0.02508912014368736, ""75"": 1.0, ""38"": 0.0, ""41"": 0.5820990050433428, ""60"": 1.0, ""95"": 0.5820990050433428, ""33"": 1.0, ""6"": 0.0}}"
94,foolsgold,foolsgold,"[15, 78, 86, 82, 74, 47]","[2, 98, 4, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""98"": 0.0, ""15"": 0.9369767858088653, ""78"": 1.0, ""86"": 1.0, ""82"": 1.0, ""74"": 0.4646804557573656, ""47"": 0.4646804557573656, ""4"": 0.0, ""71"": 0.0}}"
95,foolsgold,foolsgold,"[77, 91, 97, 43, 53, 99, 57]","[0, 2, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""77"": 0.49042187273659255, ""91"": 0.49042187273659255, ""2"": 0.0, ""1"": 0.0, ""97"": 0.6070157711293325, ""43"": 1.0, ""53"": 1.0, ""99"": 1.0, ""57"": 0.6070157711293325}}"
96,foolsgold,foolsgold,"[1, 82, 54, 29, 47]","[46, 21, 77, 48, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.03507406776639532, ""82"": 1.0, ""46"": 0.0, ""21"": 0.0, ""54"": 1.0, ""29"": 0.03507406776639532, ""47"": 1.0, ""77"": 0.0, ""48"": 0.0, ""12"": 0.0}}"
97,foolsgold,foolsgold,"[56, 31, 47, 15, 84]","[3, 24, 34, 4, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""56"": 0.06250745689589421, ""31"": 1.0, ""47"": 1.0, ""24"": 0.0, ""34"": 0.0, ""15"": 1.0, ""84"": 1.0, ""4"": 0.0, ""20"": 0.0}}"
98,foolsgold,foolsgold,"[1, 68, 97, 7, 54]","[49, 62, 13, 51, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""68"": 0.9389604011179193, ""97"": 1.0, ""49"": 0.0, ""62"": 0.0, ""13"": 0.0, ""7"": 1.0, ""51"": 0.0, ""54"": 1.0, ""42"": 0.0}}"
99,foolsgold,foolsgold,"[2, 22, 38, 75, 47, 58, 57, 37]","[3, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""2"": 0.7834818447940797, ""22"": 1.0, ""38"": 1.0, ""75"": 0.3495108000770471, ""25"": 0.0, ""47"": 1.0, ""58"": 1.0, ""57"": 0.3495108000770471, ""37"": 1.0}}"
100,foolsgold,foolsgold,"[86, 39, 75, 48, 11]","[0, 6, 61, 64, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""86"": 1.0, ""39"": 0.5579300025959898, ""75"": 0.7169214112861042, ""6"": 0.0, ""48"": 1.0, ""61"": 0.0, ""11"": 0.5579300025959898, ""64"": 0.0, ""44"": 0.0}}"
101,foolsgold,foolsgold,"[1, 20, 64, 80, 87, 99]","[17, 92, 88, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""20"": 1.0, ""17"": 0.0, ""92"": 0.0, ""64"": 1.0, ""88"": 0.0, ""80"": 1.0, ""89"": 0.0, ""87"": 1.0, ""99"": 1.0}}"
102,foolsgold,foolsgold,"[2, 21, 51, 16, 41, 67, 80]","[68, 60, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""21"": 0.728143523304122, ""51"": 1.0, ""16"": 1.0, ""41"": 1.0, ""68"": 0.0, ""60"": 0.0, ""67"": 1.0, ""80"": 1.0, ""91"": 0.0}}"
103,foolsgold,foolsgold,"[4, 77, 92, 15, 52, 94, 32, 62]","[71, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""77"": 0.5067225300735374, ""92"": 1.0, ""15"": 1.0, ""52"": 0.25161092923162365, ""94"": 0.5067225300735374, ""71"": 0.0, ""32"": 1.0, ""13"": 0.0, ""62"": 0.25161092923162365}}"
104,foolsgold,foolsgold,"[0, 41, 15, 12, 34, 21, 38, 90]","[9, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.4262608782308488, ""41"": 1.0, ""15"": 0.4262608782308488, ""12"": 0.32664172022510896, ""9"": 0.0, ""34"": 0.9337687134804722, ""21"": 0.32664172022510896, ""93"": 0.0, ""38"": 0.9337687134804722, ""90"": 1.0}}"
105,foolsgold,foolsgold,"[4, 40, 47, 28, 87]","[54, 57, 10, 27, 95]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""40"": 1.0, ""47"": 0.2896090984225237, ""54"": 0.0, ""57"": 0.0, ""28"": 0.2896090984225237, ""10"": 0.0, ""87"": 1.0, ""27"": 0.0, ""95"": 0.0}}"
106,foolsgold,foolsgold,"[34, 12, 53, 52]","[3, 92, 74, 0, 88, 77]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""92"": 0.0, ""34"": 1.0, ""12"": 1.0, ""74"": 0.0, ""0"": 0.0, ""88"": 0.0, ""53"": 1.0, ""52"": 1.0, ""77"": 0.0}}"
107,foolsgold,foolsgold,"[40, 41, 70, 95]","[2, 84, 7, 46, 61, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""40"": 1.0, ""41"": 0.8796382424872993, ""84"": 0.0, ""7"": 0.0, ""70"": 1.0, ""46"": 0.0, ""61"": 0.0, ""95"": 0.8796382424872993, ""0"": 0.0}}"
108,foolsgold,foolsgold,"[33, 16, 84, 64, 52]","[1, 0, 12, 60, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""33"": 0.74983085894489, ""0"": 0.0, ""16"": 0.09438297554213082, ""84"": 0.74983085894489, ""12"": 0.0, ""64"": 1.0, ""52"": 1.0, ""60"": 0.0, ""4"": 0.0}}"
109,foolsgold,foolsgold,"[3, 84, 5, 15, 87, 17, 58, 28]","[14, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""14"": 0.0, ""27"": 0.0, ""84"": 1.0, ""5"": 0.8772406443665781, ""15"": 1.0, ""87"": 0.8772406443665781, ""17"": 1.0, ""58"": 1.0, ""28"": 1.0}}"
110,foolsgold,foolsgold,"[12, 67, 84, 59, 21]","[4, 29, 86, 81, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""29"": 0.0, ""12"": 0.18241663269655906, ""86"": 0.0, ""67"": 0.8533441281021749, ""81"": 0.0, ""84"": 0.9533364840527705, ""59"": 1.0, ""21"": 0.18241663269655906, ""3"": 0.0}}"
111,foolsgold,foolsgold,"[41, 76, 49, 2]","[1, 61, 46, 55, 34, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""41"": 1.0, ""61"": 0.0, ""76"": 0.6582593683526362, ""49"": 1.0, ""46"": 0.0, ""55"": 0.0, ""34"": 0.0, ""2"": 0.12875679901206732, ""4"": 0.0}}"
112,foolsgold,foolsgold,"[0, 73, 86, 84, 41, 52]","[9, 95, 38, 17]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""73"": 1.0, ""9"": 0.0, ""86"": 0.061565303490693335, ""84"": 1.0, ""95"": 0.0, ""41"": 1.0, ""38"": 0.0, ""17"": 0.0, ""52"": 0.03274609251340854}}"
113,foolsgold,foolsgold,"[91, 20, 38, 16, 54]","[0, 57, 71, 10, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""91"": 1.0, ""57"": 0.0, ""71"": 0.0, ""20"": 0.8689181724275272, ""38"": 1.0, ""10"": 0.0, ""16"": 0.8328453403580103, ""54"": 1.0, ""36"": 0.0}}"
114,foolsgold,foolsgold,"[1, 35, 39, 91, 9, 16]","[98, 89, 23, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.37710218800014905, ""35"": 1.0, ""98"": 0.0, ""89"": 0.0, ""23"": 0.0, ""39"": 1.0, ""85"": 0.0, ""91"": 0.9571373603729088, ""9"": 1.0, ""16"": 0.37710218800014905}}"
115,foolsgold,foolsgold,"[61, 41, 38, 56, 19, 97]","[2, 85, 51, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""61"": 1.0, ""41"": 1.0, ""38"": 1.0, ""85"": 0.0, ""51"": 0.0, ""56"": 1.0, ""19"": 1.0, ""36"": 0.0, ""97"": 0.8441737471679518}}"
116,foolsgold,foolsgold,"[19, 8, 83, 96]","[4, 17, 30, 55, 38, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""19"": 1.0, ""17"": 0.0, ""30"": 0.0, ""8"": 1.0, ""83"": 0.22132931785307336, ""55"": 0.0, ""38"": 0.0, ""96"": 1.0, ""10"": 0.0}}"
117,foolsgold,foolsgold,"[0, 52, 8, 29, 67, 77, 45]","[55, 66, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.44109638036424625, ""55"": 0.0, ""66"": 0.0, ""34"": 0.0, ""52"": 1.0, ""8"": 1.0, ""29"": 0.44109638036424625, ""67"": 1.0, ""77"": 1.0, ""45"": 1.0}}"
118,foolsgold,foolsgold,"[90, 79, 20, 31, 89]","[0, 81, 44, 36, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""81"": 0.0, ""90"": 0.9073195534295216, ""44"": 0.0, ""79"": 0.230665438657376, ""20"": 0.9308252747902508, ""31"": 1.0, ""36"": 0.0, ""89"": 0.230665438657376, ""55"": 0.0}}"
119,foolsgold,foolsgold,"[3, 41, 19, 9, 97, 64, 37, 33]","[55, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""41"": 1.0, ""19"": 1.0, ""9"": 0.07350163362558221, ""97"": 0.07350163362558221, ""64"": 0.5756259809062199, ""37"": 0.5756259809062199, ""55"": 0.0, ""33"": 1.0, ""42"": 0.0}}"
120,foolsgold,foolsgold,"[56, 97, 35, 41]","[1, 98, 30, 13, 75, 2]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""98"": 0.0, ""30"": 0.0, ""13"": 0.0, ""56"": 1.0, ""97"": 1.0, ""35"": 1.0, ""75"": 0.0, ""41"": 1.0, ""2"": 0.0}}"
121,foolsgold,foolsgold,"[3, 5, 37, 28, 61]","[42, 83, 14, 13, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""5"": 0.4989486753875956, ""42"": 0.0, ""83"": 0.0, ""37"": 0.0016935288856269048, ""14"": 0.0, ""13"": 0.0, ""89"": 0.0, ""28"": 1.0, ""61"": 0.41337368904890825}}"
122,foolsgold,foolsgold,"[0, 29, 83, 87, 38, 96, 31]","[55, 81, 14]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.21884235673978303, ""29"": 0.21884235673978303, ""83"": 0.02670322708300621, ""87"": 0.4698173505446541, ""38"": 0.02670322708300621, ""55"": 0.0, ""96"": 1.0, ""31"": 1.0, ""81"": 0.0, ""14"": 0.0}}"
123,foolsgold,foolsgold,"[0, 70, 88, 82, 62, 69, 55]","[64, 77, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""64"": 0.0, ""70"": 0.21450378454568791, ""77"": 0.0, ""88"": 1.0, ""6"": 0.0, ""82"": 1.0, ""62"": 0.36485804516226844, ""69"": 0.21450378454568791, ""55"": 0.36485804516226844}}"
124,foolsgold,foolsgold,"[4, 88, 96, 42, 49, 7, 15, 99]","[58, 72]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""88"": 1.0, ""96"": 1.0, ""42"": 1.0, ""58"": 0.0, ""49"": 1.0, ""7"": 1.0, ""15"": 1.0, ""72"": 0.0, ""99"": 0.17395631179799492}}"
125,foolsgold,foolsgold,"[4, 14, 90, 87, 42, 82, 37]","[30, 1, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.218345532218171, ""30"": 0.0, ""1"": 0.0, ""36"": 0.0, ""14"": 0.3885482834081256, ""90"": 1.0, ""87"": 1.0, ""42"": 0.3885482834081256, ""82"": 1.0, ""37"": 1.0}}"
126,foolsgold,foolsgold,"[64, 31, 35, 90, 84, 78]","[3, 40, 29, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""40"": 0.0, ""64"": 1.0, ""31"": 0.1332269370374059, ""35"": 0.1332269370374059, ""90"": 1.0, ""29"": 0.0, ""48"": 0.0, ""84"": 1.0, ""78"": 0.9399153934943487}}"
127,foolsgold,foolsgold,"[3, 78, 5]","[32, 56, 98, 62, 13, 86, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.12419785886696577, ""32"": 0.0, ""56"": 0.0, ""98"": 0.0, ""78"": 0.3353502284812789, ""62"": 0.0, ""5"": 1.0, ""13"": 0.0, ""86"": 0.0, ""55"": 0.0}}"
128,foolsgold,foolsgold,"[4, 99, 47, 20, 31, 10, 90, 41]","[86, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.6064659147530637, ""99"": 1.0, ""47"": 0.6183444096999713, ""20"": 0.6064659147530637, ""31"": 1.0, ""10"": 0.6183444096999713, ""86"": 0.0, ""90"": 1.0, ""62"": 0.0, ""41"": 1.0}}"
129,foolsgold,foolsgold,"[33, 73, 28, 61, 11, 96, 15]","[0, 1, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""33"": 1.0, ""1"": 0.0, ""73"": 0.49590359301700865, ""28"": 1.0, ""61"": 1.0, ""3"": 0.0, ""11"": 0.49590359301700865, ""96"": 1.0, ""15"": 0.9022179887541087}}"
130,foolsgold,foolsgold,"[4, 80, 90, 58, 35, 83]","[42, 51, 72, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""42"": 0.0, ""80"": 1.0, ""51"": 0.0, ""72"": 0.0, ""74"": 0.0, ""90"": 0.8553484077535061, ""58"": 0.32503446640744005, ""35"": 1.0, ""83"": 0.8553484077535061}}"
131,foolsgold,foolsgold,"[95, 46, 22]","[0, 80, 73, 3, 42, 93, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""95"": 1.0, ""80"": 0.0, ""46"": 1.0, ""22"": 1.0, ""73"": 0.0, ""3"": 0.0, ""42"": 0.0, ""93"": 0.0, ""85"": 0.0}}"
132,foolsgold,foolsgold,"[2, 5, 77, 62, 20, 65, 9, 68]","[45, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""5"": 0.023718817182560192, ""77"": 0.27349341070622696, ""45"": 0.0, ""62"": 0.10392023122619548, ""74"": 0.0, ""20"": 1.0, ""65"": 1.0, ""9"": 1.0, ""68"": 0.10392023122619548}}"
133,foolsgold,foolsgold,"[2, 58, 94, 20, 50, 65, 7, 95]","[51, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""58"": 1.0, ""94"": 0.4624926659071632, ""20"": 0.5320263455913218, ""50"": 0.5789456274727878, ""51"": 0.0, ""65"": 0.4624926659071632, ""7"": 1.0, ""27"": 0.0, ""95"": 1.0}}"
134,foolsgold,foolsgold,"[4, 78, 82, 23, 37, 55, 12, 77]","[10, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""78"": 1.0, ""82"": 1.0, ""23"": 1.0, ""37"": 1.0, ""10"": 0.0, ""55"": 0.030346411168199194, ""13"": 0.0, ""12"": 1.0, ""77"": 1.0}}"
135,foolsgold,foolsgold,"[2, 89, 49, 95]","[35, 5, 93, 82, 23, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""35"": 0.0, ""5"": 0.0, ""89"": 0.05641627471636984, ""93"": 0.0, ""82"": 0.0, ""49"": 0.2029255506895234, ""23"": 0.0, ""95"": 0.4918311299919008, ""63"": 0.0}}"
136,foolsgold,foolsgold,"[83, 79, 66, 69, 95, 96]","[4, 3, 84, 7]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""83"": 1.0, ""79"": 1.0, ""3"": 0.0, ""66"": 1.0, ""69"": 1.0, ""95"": 0.15583688564764198, ""96"": 0.15583688564764198, ""84"": 0.0, ""7"": 0.0}}"
137,foolsgold,foolsgold,"[65, 12, 16, 86]","[3, 26, 98, 20, 59, 75]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""65"": 1.0, ""26"": 0.0, ""12"": 1.0, ""98"": 0.0, ""16"": 1.0, ""20"": 0.0, ""86"": 1.0, ""59"": 0.0, ""75"": 0.0}}"
138,foolsgold,foolsgold,"[2, 78, 20, 31, 11, 24]","[18, 71, 21, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""78"": 0.049168258432065626, ""18"": 0.0, ""71"": 0.0, ""20"": 0.049168258432065626, ""21"": 0.0, ""27"": 0.0, ""31"": 1.0, ""11"": 1.0, ""24"": 1.0}}"
139,foolsgold,foolsgold,"[50, 63, 64, 18, 89, 91]","[2, 45, 0, 28]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""50"": 1.0, ""63"": 0.11924918253186167, ""64"": 0.11924918253186167, ""18"": 0.5294662710652867, ""45"": 0.0, ""0"": 0.0, ""89"": 0.5294662710652867, ""91"": 1.0, ""28"": 0.0}}"
140,foolsgold,foolsgold,"[45, 55, 23, 89, 90, 15]","[4, 97, 16, 59]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""45"": 1.0, ""97"": 0.0, ""55"": 1.0, ""16"": 0.0, ""23"": 0.1256260721133357, ""89"": 0.1256260721133357, ""59"": 0.0, ""90"": 1.0, ""15"": 1.0}}"
141,foolsgold,foolsgold,"[84, 19, 26]","[2, 12, 25, 36, 23, 64, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""12"": 0.0, ""25"": 0.0, ""36"": 0.0, ""23"": 0.0, ""64"": 0.0, ""84"": 1.0, ""91"": 0.0, ""19"": 1.0, ""26"": 1.0}}"
142,foolsgold,foolsgold,"[84, 63, 90, 33, 24, 13, 87, 40]","[2, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""84"": 0.7463937680415149, ""63"": 0.26624981363366307, ""30"": 0.0, ""90"": 0.9581407497879517, ""33"": 0.7463937680415149, ""24"": 0.9581407497879517, ""13"": 1.0, ""87"": 0.26624981363366307, ""40"": 1.0}}"
143,foolsgold,foolsgold,"[78, 5, 57, 77]","[1, 2, 33, 24, 31, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""2"": 0.0, ""78"": 0.8663248540323273, ""33"": 0.0, ""24"": 0.0, ""5"": 0.6709313262570882, ""57"": 1.0, ""77"": 0.6709313262570882, ""31"": 0.0, ""62"": 0.0}}"
144,foolsgold,foolsgold,"[2, 15, 48, 84, 66, 9, 91, 79]","[59, 80]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""15"": 1.0, ""48"": 0.8086466154037367, ""84"": 1.0, ""66"": 1.0, ""59"": 0.0, ""9"": 1.0, ""80"": 0.0, ""91"": 0.8086466154037367, ""79"": 1.0}}"
145,foolsgold,foolsgold,"[19, 7, 43, 18, 29, 83]","[2, 44, 85, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""19"": 1.0, ""44"": 0.0, ""7"": 1.0, ""85"": 0.0, ""43"": 1.0, ""73"": 0.0, ""18"": 0.9993791687594797, ""29"": 1.0, ""83"": 0.9993791687594797}}"
146,foolsgold,foolsgold,"[0, 99, 74, 47, 89, 95, 88, 71]","[46, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""99"": 1.0, ""74"": 0.43308475961326837, ""47"": 0.43308475961326837, ""46"": 0.0, ""89"": 0.561524268205865, ""95"": 1.0, ""88"": 1.0, ""71"": 1.0, ""63"": 0.0}}"
147,foolsgold,foolsgold,"[78, 91, 51, 63, 27]","[3, 29, 38, 86, 24]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""78"": 0.2355314786928282, ""91"": 1.0, ""29"": 0.0, ""51"": 0.2347861587587204, ""38"": 0.0, ""86"": 0.0, ""24"": 0.0, ""63"": 0.26773307316215544, ""27"": 0.2347861587587204}}"
148,foolsgold,foolsgold,"[45, 67, 81]","[3, 75, 59, 20, 29, 93, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""75"": 0.0, ""45"": 1.0, ""59"": 0.0, ""20"": 0.0, ""29"": 0.0, ""67"": 1.0, ""93"": 0.0, ""81"": 1.0, ""13"": 0.0}}"
149,foolsgold,foolsgold,"[17, 11, 14]","[3, 88, 10, 75, 20, 31, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""88"": 0.0, ""10"": 0.0, ""17"": 1.0, ""75"": 0.0, ""20"": 0.0, ""11"": 0.9219739524237729, ""31"": 0.0, ""42"": 0.0, ""14"": 0.00614072961324913}}"
150,foolsgold,foolsgold,"[82, 31]","[0, 85, 10, 84, 27, 7, 14, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""85"": 0.0, ""82"": 1.0, ""10"": 0.0, ""31"": 1.0, ""84"": 0.0, ""27"": 0.0, ""7"": 0.0, ""14"": 0.0, ""4"": 0.0}}"
151,foolsgold,foolsgold,"[43, 48, 87, 52]","[3, 25, 98, 6, 23, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""43"": 1.0, ""25"": 0.0, ""48"": 1.0, ""98"": 0.0, ""87"": 0.8817130458586673, ""6"": 0.0, ""23"": 0.0, ""34"": 0.0, ""52"": 1.0}}"
