epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
70,deepsight,success,"[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]","[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0070_deepsight.pkl
71,deepsight,success,"[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]","[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0071_deepsight.pkl
72,deepsight,success,"[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]","[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0072_deepsight.pkl
73,deepsight,success,"[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]","[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0073_deepsight.pkl
74,deepsight,success,"[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]","[3, 29, 66, 60, 79, 26, 6, 20, 87]",[73],10,9,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0074_deepsight.pkl
75,deepsight,success,"[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]","[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0075_deepsight.pkl
76,deepsight,success,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]","[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0076_deepsight.pkl
77,deepsight,success,"[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]","[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0077_deepsight.pkl
78,deepsight,success,"[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]","[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0078_deepsight.pkl
79,deepsight,success,"[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]","[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0079_deepsight.pkl
80,deepsight,success,"[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]","[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0080_deepsight.pkl
81,deepsight,success,"[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]","[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0081_deepsight.pkl
82,deepsight,success,"[2, 50, 18, 35, 62, 77, 78, 36, 93, 33]","[2, 50, 18, 35, 62, 77, 78, 36, 93, 33]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0082_deepsight.pkl
83,deepsight,success,"[2, 53, 50, 18, 15, 77, 79, 90, 63, 66]","[2, 53, 50, 18, 15, 77, 79, 90, 63, 66]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0083_deepsight.pkl
84,deepsight,success,"[3, 86, 4, 13, 41, 34, 14, 30, 67, 21]","[3, 86, 4, 13, 41, 34, 14, 30, 67, 21]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0084_deepsight.pkl
85,deepsight,success,"[1, 47, 52, 48, 64, 35, 83, 71, 7, 72]","[1, 47, 52, 48, 64, 35, 83, 71, 7, 72]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0085_deepsight.pkl
86,deepsight,success,"[4, 5, 73, 11, 0, 7, 77, 14, 56, 51]","[4, 5, 73, 11, 7, 77, 14, 56, 51]",[0],10,9,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0086_deepsight.pkl
87,deepsight,success,"[3, 26, 21, 14, 53, 51, 48, 52, 73, 6]","[3, 26, 21, 14, 53, 51, 48, 52, 73, 6]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0087_deepsight.pkl
88,deepsight,success,"[4, 83, 40, 98, 86, 53, 44, 18, 56, 87]","[4, 83, 40, 98, 86, 53, 44, 18, 56, 87]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0088_deepsight.pkl
89,deepsight,success,"[2, 93, 9, 87, 45, 42, 21, 68, 95, 22]","[2, 93, 9, 87, 45, 42, 21, 68, 95, 22]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0089_deepsight.pkl
90,deepsight,success,"[2, 61, 59, 17, 34, 82, 98, 51, 93, 36]","[2, 61, 59, 17, 34, 82, 98, 51, 93, 36]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0090_deepsight.pkl
91,deepsight,success,"[2, 17, 16, 65, 55, 46, 45, 78, 61, 7]","[2, 17, 16, 65, 55, 46, 45, 78, 61, 7]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0091_deepsight.pkl
92,deepsight,success,"[0, 92, 60, 89, 4, 66, 99, 3, 54, 84]","[0, 92, 60, 89, 4, 66, 99, 3, 54, 84]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0092_deepsight.pkl
93,deepsight,success,"[1, 13, 85, 66, 11, 41, 33, 34, 99, 64]","[1, 13, 85, 66, 11, 41, 33, 34, 99, 64]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0093_deepsight.pkl
94,deepsight,success,"[2, 58, 20, 0, 99, 64, 78, 68, 7, 33]","[2, 58, 20, 0, 99, 64, 78, 68, 7, 33]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0094_deepsight.pkl
95,deepsight,success,"[0, 87, 76, 70, 29, 65, 47, 58, 92, 73]","[0, 87, 76, 70, 29, 65, 47, 58, 92, 73]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0095_deepsight.pkl
96,deepsight,success,"[0, 86, 28, 83, 39, 64, 43, 50, 9, 79]","[0, 86, 28, 83, 39, 64, 43, 50, 9, 79]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0096_deepsight.pkl
97,deepsight,success,"[4, 84, 7, 54, 25, 13, 79, 90, 0, 43]","[4, 84, 7, 54, 25, 13, 79, 90, 0, 43]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0097_deepsight.pkl
98,deepsight,success,"[3, 18, 85, 4, 57, 42, 58, 78, 25, 94]","[3, 18, 85, 4, 57, 42, 58, 78, 25, 94]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0098_deepsight.pkl
99,deepsight,success,"[1, 86, 82, 53, 68, 43, 0, 83, 57, 8]","[1, 86, 82, 53, 68, 43, 0, 83, 57, 8]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0099_deepsight.pkl
100,deepsight,success,"[3, 88, 49, 1, 12, 93, 43, 7, 92, 35]","[3, 88, 49, 1, 12, 93, 43, 7, 92, 35]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0100_deepsight.pkl
101,deepsight,success,"[1, 35, 0, 99, 11, 24, 51, 84, 48, 44]","[1, 35, 0, 99, 11, 24, 51, 84, 48, 44]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0101_deepsight.pkl
102,deepsight,success,"[3, 49, 89, 39, 60, 48, 54, 83, 99, 51]","[3, 49, 89, 39, 60, 48, 83, 99, 51]",[54],10,9,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0102_deepsight.pkl
103,deepsight,success,"[2, 96, 59, 25, 93, 18, 76, 83, 62, 39]","[2, 96, 59, 25, 93, 18, 76, 83, 62, 39]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0103_deepsight.pkl
104,deepsight,success,"[0, 98, 8, 44, 1, 56, 67, 42, 79, 3]","[0, 98, 8, 44, 1, 56, 67, 42, 79, 3]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0104_deepsight.pkl
105,deepsight,success,"[1, 31, 32, 7, 79, 39, 55, 98, 90, 24]","[1, 31, 32, 7, 79, 39, 55, 98, 90, 24]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0105_deepsight.pkl
106,deepsight,success,"[0, 40, 90, 63, 82, 3, 54, 13, 49, 43]","[0, 40, 90, 63, 82, 3, 54, 13, 49, 43]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0106_deepsight.pkl
107,deepsight,success,"[1, 60, 29, 2, 42, 27, 38, 22, 70, 77]","[1, 60, 29, 2, 42, 27, 38, 22, 70, 77]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0107_deepsight.pkl
108,deepsight,success,"[0, 63, 91, 68, 9, 82, 54, 20, 75, 26]","[0, 9, 82, 26]","[63, 91, 68, 54, 20, 75]",10,4,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0108_deepsight.pkl
109,deepsight,success,"[0, 74, 84, 49, 15, 46, 8, 62, 7, 56]","[0, 74, 84, 49, 15, 46, 8, 62, 7, 56]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0109_deepsight.pkl
110,deepsight,success,"[3, 16, 51, 78, 7, 29, 56, 59, 8, 43]","[3, 16, 51, 78, 7, 29, 56, 59, 8, 43]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0110_deepsight.pkl
111,deepsight,success,"[4, 8, 35, 16, 59, 85, 74, 82, 88, 61]","[4, 8, 35, 16, 59, 85, 74, 82, 88, 61]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0111_deepsight.pkl
112,deepsight,success,"[3, 78, 56, 87, 26, 14, 77, 74, 37, 53]","[3, 78, 56, 87, 26, 14, 77, 74, 37, 53]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0112_deepsight.pkl
113,deepsight,success,"[3, 5, 73, 80, 50, 87, 7, 71, 60, 35]","[3, 5, 73, 80, 50, 87, 7, 71, 60, 35]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0113_deepsight.pkl
114,deepsight,success,"[4, 54, 9, 20, 78, 66, 29, 2, 86, 97]","[4, 54, 9, 20, 78, 66, 29, 2, 86, 97]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0114_deepsight.pkl
115,deepsight,success,"[3, 70, 67, 40, 92, 61, 58, 73, 66, 65]","[3, 70, 67, 40, 92, 61, 58, 73, 66, 65]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0115_deepsight.pkl
116,deepsight,success,"[1, 33, 28, 59, 45, 80, 52, 68, 95, 51]","[1, 33, 28, 59, 45, 80, 52, 68, 95, 51]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0116_deepsight.pkl
117,deepsight,success,"[4, 88, 56, 23, 58, 33, 65, 24, 90, 30]","[4, 88, 56, 23, 58, 33, 65, 24, 90, 30]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0117_deepsight.pkl
118,deepsight,success,"[0, 5, 73, 92, 57, 9, 42, 33, 63, 43]","[0, 5, 73, 92, 57, 9, 42, 33, 63, 43]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0118_deepsight.pkl
119,deepsight,success,"[4, 46, 2, 15, 25, 98, 28, 50, 58, 20]","[4, 46, 2, 15, 25, 98, 28, 50, 58, 20]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0119_deepsight.pkl
120,deepsight,success,"[0, 9, 42, 49, 58, 98, 94, 67, 36, 3]","[0, 9, 42, 49, 58, 98, 94, 67, 36, 3]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0120_deepsight.pkl
121,deepsight,success,"[4, 21, 69, 24, 38, 97, 52, 40, 78, 83]","[4, 21, 69, 24, 38, 97, 52, 40, 78, 83]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0121_deepsight.pkl
122,deepsight,success,"[0, 83, 31, 58, 11, 54, 42, 8, 73, 36]","[0, 83, 31, 58, 11, 54, 42, 8, 73, 36]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0122_deepsight.pkl
123,deepsight,success,"[1, 85, 28, 14, 48, 73, 53, 82, 31, 61]","[1, 85, 28, 14, 48, 73, 53, 82, 31, 61]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0123_deepsight.pkl
124,deepsight,success,"[4, 11, 29, 16, 84, 79, 9, 47, 14, 66]","[4, 11, 29, 16, 84, 79, 9, 47, 14, 66]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0124_deepsight.pkl
125,deepsight,success,"[0, 91, 31, 49, 75, 3, 4, 36, 57, 77]","[0, 91, 31, 49, 75, 3, 4, 36, 57, 77]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0125_deepsight.pkl
126,deepsight,success,"[0, 39, 56, 94, 40, 37, 77, 34, 8, 99]","[0, 39, 56, 94, 40, 37, 77, 34, 8, 99]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0126_deepsight.pkl
127,deepsight,success,"[2, 88, 70, 9, 43, 13, 78, 98, 29, 79]","[2, 88, 70, 9, 43, 13, 78, 98, 29, 79]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0127_deepsight.pkl
128,deepsight,success,"[2, 20, 64, 72, 73, 12, 91, 81, 10, 80]","[2, 20, 64, 72, 73, 12, 91, 81, 10, 80]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0128_deepsight.pkl
129,deepsight,success,"[1, 56, 69, 77, 7, 3, 80, 65, 55, 87]","[1, 56, 69, 77, 7, 3, 80, 65, 55, 87]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0129_deepsight.pkl
130,deepsight,success,"[0, 82, 55, 67, 10, 38, 40, 11, 93, 50]","[0, 82, 55, 67, 10, 38, 40, 11, 93, 50]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0130_deepsight.pkl
131,deepsight,success,"[0, 14, 62, 98, 60, 88, 20, 78, 36, 21]","[0, 14, 62, 98, 60, 88, 20, 78, 36, 21]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0131_deepsight.pkl
132,deepsight,success,"[0, 53, 61, 7, 72, 4, 44, 95, 67, 96]","[0, 53, 61, 7, 72, 4, 44, 95, 67, 96]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0132_deepsight.pkl
133,deepsight,success,"[2, 71, 20, 36, 87, 1, 33, 80, 83, 62]","[2, 71, 20, 36, 87, 1, 33, 80, 83, 62]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0133_deepsight.pkl
134,deepsight,success,"[3, 92, 88, 76, 90, 42, 62, 23, 37, 0]","[3, 92, 88, 76, 90, 42, 23, 37]","[62, 0]",10,8,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0134_deepsight.pkl
135,deepsight,success,"[0, 30, 8, 26, 11, 47, 9, 96, 67, 53]","[0, 30, 8, 26, 11, 47, 9, 96, 67, 53]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0135_deepsight.pkl
136,deepsight,success,"[0, 58, 45, 76, 72, 78, 56, 23, 99, 20]","[0, 58, 45, 76, 72, 78, 56, 23, 99, 20]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0136_deepsight.pkl
137,deepsight,success,"[2, 79, 39, 82, 60, 54, 34, 83, 13, 35]","[2, 79, 39, 82, 60, 54, 34, 83, 13, 35]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0137_deepsight.pkl
138,deepsight,success,"[4, 45, 65, 28, 24, 47, 10, 77, 74, 5]","[4, 45, 65, 28, 24, 47, 10, 77, 74, 5]",[],10,10,"[""deepsight_ensemble_cluster"", ""deepsight_final_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_22.52.49_deepsight_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0138_deepsight.pkl
