epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
67,apra,success,"[2, 80, 63, 69, 29, 26, 55, 60, 36, 89]","[63, 55, 60, 89]","[2, 80, 69, 29, 26, 36]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0067_apra.pkl
68,apra,success,"[0, 96, 2, 72, 70, 5, 20, 46, 63, 85]","[96, 72, 70, 5, 63, 85]","[0, 2, 20, 46]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0068_apra.pkl
69,apra,success,"[4, 51, 96, 25, 50, 7, 17, 47, 32, 49]","[51, 96, 25, 50, 7, 17, 32, 49]","[4, 47]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0069_apra.pkl
70,apra,success,"[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]","[7, 56, 50, 70, 38]","[0, 82, 1, 42, 66]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0070_apra.pkl
71,apra,success,"[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]","[82, 96, 34, 61]","[4, 7, 41, 71, 32, 8]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0071_apra.pkl
72,apra,success,"[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]","[37, 24, 63, 40, 21, 22]","[4, 3, 49, 66]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0072_apra.pkl
73,apra,success,"[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]","[93, 16, 27, 80, 96, 89, 68]","[2, 1, 47]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0073_apra.pkl
74,apra,success,"[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]","[29, 66, 60, 79, 26, 6, 20, 87]","[3, 73]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0074_apra.pkl
75,apra,success,"[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]","[37, 39, 27, 55, 45, 87, 89]","[4, 25, 56]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0075_apra.pkl
76,apra,success,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]","[17, 26, 36, 20, 27, 29, 89]","[0, 2, 31]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0076_apra.pkl
77,apra,success,"[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]","[84, 20, 50, 6, 21, 60, 62]","[3, 95, 41]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0077_apra.pkl
78,apra,success,"[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]","[60, 47, 13, 68, 89, 51, 18]","[0, 81, 88]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0078_apra.pkl
79,apra,success,"[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]","[40, 94, 21, 22, 87, 35]","[4, 7, 48, 70]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0079_apra.pkl
80,apra,success,"[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]","[70, 45, 93, 34, 33, 68, 74]","[4, 59, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0080_apra.pkl
81,apra,success,"[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]","[82, 68, 64, 93, 90, 28]","[1, 4, 72, 2]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0081_apra.pkl
82,apra,success,"[2, 50, 18, 35, 62, 77, 78, 36, 93, 33]","[18, 35, 62, 77, 78, 93, 33]","[2, 50, 36]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0082_apra.pkl
83,apra,success,"[2, 53, 50, 18, 15, 77, 79, 90, 63, 66]","[50, 18, 77, 79, 90, 63, 66]","[2, 53, 15]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0083_apra.pkl
84,apra,success,"[3, 86, 4, 13, 41, 34, 14, 30, 67, 21]","[86, 13, 34, 14, 30, 67, 21]","[3, 4, 41]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0084_apra.pkl
85,apra,success,"[1, 47, 52, 48, 64, 35, 83, 71, 7, 72]","[47, 52, 64, 35, 71, 7, 72]","[1, 48, 83]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0085_apra.pkl
86,apra,success,"[4, 5, 73, 11, 0, 7, 77, 14, 56, 51]","[5, 11, 7, 77, 14, 56]","[4, 73, 0, 51]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0086_apra.pkl
87,apra,success,"[3, 26, 21, 14, 53, 51, 48, 52, 73, 6]","[21, 14, 53, 51, 52, 6]","[3, 26, 48, 73]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0087_apra.pkl
88,apra,success,"[4, 83, 40, 98, 86, 53, 44, 18, 56, 87]","[40, 98, 86, 53, 18, 56, 87]","[4, 83, 44]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0088_apra.pkl
89,apra,success,"[2, 93, 9, 87, 45, 42, 21, 68, 95, 22]","[9, 87, 45, 42, 21, 68, 22]","[2, 93, 95]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0089_apra.pkl
90,apra,success,"[2, 61, 59, 17, 34, 82, 98, 51, 93, 36]","[61, 59, 17, 34, 82, 98, 51, 93]","[2, 36]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0090_apra.pkl
91,apra,success,"[2, 17, 16, 65, 55, 46, 45, 78, 61, 7]","[17, 16, 65, 55, 45, 78, 61, 7]","[2, 46]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0091_apra.pkl
92,apra,success,"[0, 92, 60, 89, 4, 66, 99, 3, 54, 84]","[92, 60, 89, 66, 99, 84]","[0, 4, 3, 54]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0092_apra.pkl
93,apra,success,"[1, 13, 85, 66, 11, 41, 33, 34, 99, 64]","[13, 85, 66, 11, 33, 34, 99]","[1, 41, 64]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0093_apra.pkl
94,apra,success,"[2, 58, 20, 0, 99, 64, 78, 68, 7, 33]","[58, 99, 64, 78, 68, 7, 33]","[2, 20, 0]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0094_apra.pkl
95,apra,success,"[0, 87, 76, 70, 29, 65, 47, 58, 92, 73]","[70, 29, 65, 58, 92]","[0, 87, 76, 47, 73]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0095_apra.pkl
96,apra,success,"[0, 86, 28, 83, 39, 64, 43, 50, 9, 79]","[39, 64, 43, 50, 79]","[0, 86, 28, 83, 9]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0096_apra.pkl
97,apra,success,"[4, 84, 7, 54, 25, 13, 79, 90, 0, 43]","[84, 7, 25, 13, 79, 90, 43]","[4, 54, 0]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0097_apra.pkl
98,apra,success,"[3, 18, 85, 4, 57, 42, 58, 78, 25, 94]","[18, 85, 57, 58, 78, 25, 94]","[3, 4, 42]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0098_apra.pkl
99,apra,success,"[1, 86, 82, 53, 68, 43, 0, 83, 57, 8]","[86, 82, 53, 68, 43, 83, 57]","[1, 0, 8]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0099_apra.pkl
100,apra,success,"[3, 88, 49, 1, 12, 93, 43, 7, 92, 35]","[3, 49, 1, 12, 93, 43, 7, 92]","[88, 35]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0100_apra.pkl
101,apra,success,"[1, 35, 0, 99, 11, 24, 51, 84, 48, 44]","[1, 35, 0, 99, 11, 24, 51, 84, 44]",[48],10,9,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0101_apra.pkl
102,apra,success,"[3, 49, 89, 39, 60, 48, 54, 83, 99, 51]","[3, 89, 39, 60, 83, 99]","[49, 48, 54, 51]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0102_apra.pkl
103,apra,success,"[2, 96, 59, 25, 93, 18, 76, 83, 62, 39]","[25, 93, 18, 76, 83, 39]","[2, 96, 59, 62]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0103_apra.pkl
104,apra,success,"[0, 98, 8, 44, 1, 56, 67, 42, 79, 3]","[98, 44, 1, 56, 67, 79, 3]","[0, 8, 42]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0104_apra.pkl
105,apra,success,"[1, 31, 32, 7, 79, 39, 55, 98, 90, 24]","[7, 79, 39, 55, 90]","[1, 31, 32, 98, 24]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0105_apra.pkl
106,apra,success,"[0, 40, 90, 63, 82, 3, 54, 13, 49, 43]","[40, 90, 63, 82, 3, 13, 49, 43]","[0, 54]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0106_apra.pkl
107,apra,success,"[1, 60, 29, 2, 42, 27, 38, 22, 70, 77]","[1, 60, 29, 42, 27, 38, 22, 70]","[2, 77]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0107_apra.pkl
108,apra,success,"[0, 63, 91, 68, 9, 82, 54, 20, 75, 26]","[63, 91, 68, 75]","[0, 9, 82, 54, 20, 26]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0108_apra.pkl
109,apra,success,"[0, 74, 84, 49, 15, 46, 8, 62, 7, 56]","[74, 84, 15, 46, 62, 7, 56]","[0, 49, 8]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0109_apra.pkl
110,apra,success,"[3, 16, 51, 78, 7, 29, 56, 59, 8, 43]","[3, 16, 51, 78, 29, 56, 8, 43]","[7, 59]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0110_apra.pkl
111,apra,success,"[4, 8, 35, 16, 59, 85, 74, 82, 88, 61]","[4, 35, 16, 59, 85, 74, 82, 61]","[8, 88]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0111_apra.pkl
112,apra,success,"[3, 78, 56, 87, 26, 14, 77, 74, 37, 53]","[3, 78, 87, 14, 77, 74, 37, 53]","[56, 26]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0112_apra.pkl
113,apra,success,"[3, 5, 73, 80, 50, 87, 7, 71, 60, 35]","[3, 5, 50, 87, 60, 35]","[73, 80, 7, 71]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0113_apra.pkl
114,apra,success,"[4, 54, 9, 20, 78, 66, 29, 2, 86, 97]","[9, 78, 66, 29, 86, 97]","[4, 54, 20, 2]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0114_apra.pkl
115,apra,success,"[3, 70, 67, 40, 92, 61, 58, 73, 66, 65]","[67, 40, 92, 61, 58, 66]","[3, 70, 73, 65]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0115_apra.pkl
116,apra,success,"[1, 33, 28, 59, 45, 80, 52, 68, 95, 51]","[1, 33, 28, 59, 45, 80, 52, 68, 51]",[95],10,9,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0116_apra.pkl
117,apra,success,"[4, 88, 56, 23, 58, 33, 65, 24, 90, 30]","[56, 58, 33, 90]","[4, 88, 23, 65, 24, 30]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0117_apra.pkl
118,apra,success,"[0, 5, 73, 92, 57, 9, 42, 33, 63, 43]","[5, 92, 57, 9, 33, 63, 43]","[0, 73, 42]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0118_apra.pkl
119,apra,success,"[4, 46, 2, 15, 25, 98, 28, 50, 58, 20]","[2, 15, 25, 98, 28, 50, 58, 20]","[4, 46]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0119_apra.pkl
120,apra,success,"[0, 9, 42, 49, 58, 98, 94, 67, 36, 3]","[9, 42, 49, 58, 98, 94, 67, 36, 3]",[0],10,9,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0120_apra.pkl
121,apra,success,"[4, 21, 69, 24, 38, 97, 52, 40, 78, 83]","[21, 69, 24, 38, 52, 40, 78, 83]","[4, 97]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0121_apra.pkl
122,apra,success,"[0, 83, 31, 58, 11, 54, 42, 8, 73, 36]","[0, 83, 31, 58, 11, 42, 8, 36]","[54, 73]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0122_apra.pkl
123,apra,success,"[1, 85, 28, 14, 48, 73, 53, 82, 31, 61]","[1, 85, 28, 14, 73, 53, 82, 31, 61]",[48],10,9,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0123_apra.pkl
124,apra,success,"[4, 11, 29, 16, 84, 79, 9, 47, 14, 66]","[4, 11, 29, 16, 84, 79, 47, 14, 66]",[9],10,9,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0124_apra.pkl
125,apra,success,"[0, 91, 31, 49, 75, 3, 4, 36, 57, 77]","[91, 75, 3, 4, 36, 57, 77]","[0, 31, 49]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0125_apra.pkl
126,apra,success,"[0, 39, 56, 94, 40, 37, 77, 34, 8, 99]","[39, 94, 37, 77, 34]","[0, 56, 40, 8, 99]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0126_apra.pkl
127,apra,success,"[2, 88, 70, 9, 43, 13, 78, 98, 29, 79]","[70, 9, 43, 13, 78, 98, 29, 79]","[2, 88]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0127_apra.pkl
128,apra,success,"[2, 20, 64, 72, 73, 12, 91, 81, 10, 80]","[20, 64, 72, 12, 91, 81, 80]","[2, 73, 10]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0128_apra.pkl
129,apra,success,"[1, 56, 69, 77, 7, 3, 80, 65, 55, 87]","[1, 56, 77, 3, 65, 55, 87]","[69, 7, 80]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0129_apra.pkl
130,apra,success,"[0, 82, 55, 67, 10, 38, 40, 11, 93, 50]","[82, 55, 67, 10, 38, 11, 93]","[0, 40, 50]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0130_apra.pkl
131,apra,success,"[0, 14, 62, 98, 60, 88, 20, 78, 36, 21]","[14, 62, 98, 60, 20, 78, 21]","[0, 88, 36]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0131_apra.pkl
132,apra,success,"[0, 53, 61, 7, 72, 4, 44, 95, 67, 96]","[95, 96]","[0, 53, 61, 7, 72, 4, 44, 67]",10,2,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0132_apra.pkl
133,apra,success,"[2, 71, 20, 36, 87, 1, 33, 80, 83, 62]","[2, 71, 36, 87, 1, 33, 80, 83]","[20, 62]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_00.10.02_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0133_apra.pkl
