epoch,method,stage,selected,rejected,human
77,foolsgold,foolsgold,"[68, 79, 9, 69, 43]","[4, 22, 30, 60, 16]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""68"": 0.05252086300424813, ""79"": 0.05252086300424813, ""22"": 0.0, ""9"": 1.0, ""30"": 0.0, ""60"": 0.0, ""69"": 1.0, ""16"": 0.0, ""43"": 1.0}}"
78,foolsgold,foolsgold,"[1, 20, 27, 74, 59, 86, 87]","[77, 23, 18]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""20"": 0.9130515488383554, ""77"": 0.0, ""27"": 1.0, ""23"": 0.0, ""18"": 0.0, ""74"": 0.7489123593033425, ""59"": 1.0, ""86"": 1.0, ""87"": 0.8859308874893981}}"
79,foolsgold,foolsgold,"[1, 99, 42, 33, 5, 15, 38, 76, 86, 87]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.9501980812121966, ""99"": 1.0, ""42"": 0.2661750506572488, ""33"": 1.0, ""5"": 1.0, ""15"": 0.9501980812121966, ""38"": 0.1901325190562183, ""76"": 0.2661750506572488, ""86"": 0.1901325190562183, ""87"": 1.0}}"
80,foolsgold,foolsgold,"[1, 71, 63, 11]","[88, 38, 99, 48, 31, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""71"": 1.0, ""88"": 0.0, ""38"": 0.0, ""63"": 0.4804835038809268, ""99"": 0.0, ""48"": 0.0, ""31"": 0.0, ""83"": 0.0, ""11"": 1.0}}"
81,foolsgold,foolsgold,"[4, 69, 52, 40, 47, 77, 35, 59, 70, 7]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""69"": 0.7110695806132481, ""52"": 1.0, ""40"": 1.0, ""47"": 0.9160346649007346, ""77"": 0.5051108993492351, ""35"": 0.9160346649007346, ""59"": 1.0, ""70"": 0.5051108993492351, ""7"": 1.0}}"
82,foolsgold,foolsgold,"[0, 61, 23, 95, 35, 97]","[81, 74, 55, 28]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""61"": 0.3103749963881598, ""81"": 0.0, ""74"": 0.0, ""23"": 1.0, ""95"": 1.0, ""35"": 0.3103749963881598, ""97"": 1.0, ""55"": 0.0, ""28"": 0.0}}"
83,foolsgold,foolsgold,"[3, 53, 77, 67, 31, 62, 82, 84]","[45, 47]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""53"": 1.0, ""77"": 0.9624823620867915, ""67"": 0.720900966819594, ""31"": 1.0, ""62"": 1.0, ""45"": 0.0, ""47"": 0.0, ""82"": 1.0, ""84"": 0.720900966819594}}"
84,foolsgold,foolsgold,"[83, 3, 70, 32, 64, 47, 5]","[2, 36, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""83"": 1.0, ""3"": 0.12780277965979608, ""36"": 0.0, ""44"": 0.0, ""70"": 0.1592875730107961, ""32"": 1.0, ""64"": 1.0, ""47"": 1.0, ""5"": 0.1592875730107961}}"
85,foolsgold,foolsgold,"[0, 60, 5, 75, 7]","[95, 64, 96, 79, 94]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""95"": 0.0, ""64"": 0.0, ""96"": 0.0, ""60"": 0.9177971584748462, ""5"": 0.9177971584748462, ""79"": 0.0, ""75"": 1.0, ""7"": 1.0, ""94"": 0.0}}"
86,foolsgold,foolsgold,"[19, 81, 99, 47]","[1, 15, 57, 13, 10, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""15"": 0.0, ""57"": 0.0, ""19"": 0.21761342611774642, ""13"": 0.0, ""81"": 1.0, ""10"": 0.0, ""30"": 0.0, ""99"": 1.0, ""47"": 0.21761342611774642}}"
87,foolsgold,foolsgold,"[91, 65, 37, 27, 31, 15, 97]","[4, 0, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""91"": 1.0, ""65"": 1.0, ""0"": 0.0, ""37"": 1.0, ""25"": 0.0, ""27"": 0.1945829793064197, ""31"": 1.0, ""15"": 1.0, ""97"": 0.1945829793064197}}"
88,foolsgold,foolsgold,"[87, 54, 75, 15, 7, 40]","[2, 34, 3, 11]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""87"": 1.0, ""54"": 1.0, ""75"": 0.09940216305517696, ""34"": 0.0, ""3"": 0.0, ""15"": 0.557649388701686, ""7"": 1.0, ""11"": 0.0, ""40"": 0.8176069988855985}}"
89,foolsgold,foolsgold,"[12, 87, 24]","[3, 4, 80, 26, 27, 42, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""4"": 0.0, ""12"": 0.8501532743380408, ""80"": 0.0, ""87"": 0.8501532743380408, ""26"": 0.0, ""27"": 0.0, ""42"": 0.0, ""24"": 1.0, ""0"": 0.0}}"
90,foolsgold,foolsgold,"[3, 22, 23, 50, 7, 88, 96]","[73, 27, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""22"": 0.8003280866937655, ""23"": 0.9846269842499693, ""50"": 0.4270963859161425, ""7"": 0.8003280866937655, ""88"": 0.4270963859161425, ""73"": 0.0, ""27"": 0.0, ""10"": 0.0, ""96"": 1.0}}"
91,foolsgold,foolsgold,"[50, 15, 38]","[2, 17, 98, 52, 30, 49, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""17"": 0.0, ""98"": 0.0, ""50"": 1.0, ""52"": 0.0, ""30"": 0.0, ""15"": 0.20973150964638448, ""49"": 0.0, ""13"": 0.0, ""38"": 0.2542549574240003}}"
92,foolsgold,foolsgold,"[20, 9, 61, 11, 89]","[0, 71, 25, 14, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""71"": 0.0, ""20"": 0.3925156529876771, ""25"": 0.0, ""14"": 0.0, ""1"": 0.0, ""9"": 1.0, ""61"": 0.6131472219539298, ""11"": 1.0, ""89"": 0.6131472219539298}}"
93,foolsgold,foolsgold,"[3, 75, 41, 60, 95, 33]","[16, 78, 38, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.1729592022845748, ""16"": 0.0, ""78"": 0.0, ""75"": 1.0, ""38"": 0.0, ""41"": 0.608236715480555, ""60"": 1.0, ""95"": 0.608236715480555, ""33"": 1.0, ""6"": 0.0}}"
94,foolsgold,foolsgold,"[15, 78, 86, 82, 74, 47]","[2, 98, 4, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""98"": 0.0, ""15"": 0.6593959393419832, ""78"": 1.0, ""86"": 1.0, ""82"": 1.0, ""74"": 0.4566649592312343, ""47"": 0.4566649592312343, ""4"": 0.0, ""71"": 0.0}}"
95,foolsgold,foolsgold,"[77, 91, 97, 43, 53, 99, 57]","[0, 2, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""77"": 0.48041127813992063, ""91"": 0.48041127813992063, ""2"": 0.0, ""1"": 0.0, ""97"": 0.6585906241883238, ""43"": 1.0, ""53"": 1.0, ""99"": 1.0, ""57"": 0.6585906241883238}}"
96,foolsgold,foolsgold,"[1, 82, 54, 29, 47]","[46, 21, 77, 48, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.05175930788605293, ""82"": 1.0, ""46"": 0.0, ""21"": 0.0, ""54"": 1.0, ""29"": 0.05175930788605293, ""47"": 1.0, ""77"": 0.0, ""48"": 0.0, ""12"": 0.0}}"
97,foolsgold,foolsgold,"[56, 31, 47, 15, 84, 4]","[3, 24, 34, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""56"": 0.10981391546814911, ""31"": 1.0, ""47"": 1.0, ""24"": 0.0, ""34"": 0.0, ""15"": 1.0, ""84"": 1.0, ""4"": 0.24087074152238785, ""20"": 0.0}}"
98,foolsgold,foolsgold,"[1, 68, 97, 7, 54]","[49, 62, 13, 51, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""68"": 0.9357498231898735, ""97"": 1.0, ""49"": 0.0, ""62"": 0.0, ""13"": 0.0, ""7"": 1.0, ""51"": 0.0, ""54"": 1.0, ""42"": 0.0}}"
99,foolsgold,foolsgold,"[2, 22, 38, 75, 47, 58, 57, 37]","[3, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""2"": 1.0, ""22"": 1.0, ""38"": 1.0, ""75"": 0.3804262266128907, ""25"": 0.0, ""47"": 1.0, ""58"": 1.0, ""57"": 0.3804262266128907, ""37"": 1.0}}"
100,foolsgold,foolsgold,"[86, 39, 75, 48, 11]","[0, 6, 61, 64, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""86"": 1.0, ""39"": 0.5330609973808254, ""75"": 0.7338146102766017, ""6"": 0.0, ""48"": 1.0, ""61"": 0.0, ""11"": 0.5330609973808254, ""64"": 0.0, ""44"": 0.0}}"
101,foolsgold,foolsgold,"[1, 20, 64, 80, 87, 99]","[17, 92, 88, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""20"": 1.0, ""17"": 0.0, ""92"": 0.0, ""64"": 0.9470058350352739, ""88"": 0.0, ""80"": 1.0, ""89"": 0.0, ""87"": 1.0, ""99"": 1.0}}"
102,foolsgold,foolsgold,"[2, 21, 51, 16, 41, 67, 80]","[68, 60, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""21"": 0.6703476204147696, ""51"": 1.0, ""16"": 1.0, ""41"": 1.0, ""68"": 0.0, ""60"": 0.0, ""67"": 1.0, ""80"": 1.0, ""91"": 0.0}}"
103,foolsgold,foolsgold,"[4, 77, 92, 15, 52, 94, 32, 62]","[71, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""77"": 0.42410557676004657, ""92"": 1.0, ""15"": 1.0, ""52"": 0.21553465523239307, ""94"": 0.42410557676004657, ""71"": 0.0, ""32"": 1.0, ""13"": 0.0, ""62"": 0.21553465523239307}}"
104,foolsgold,foolsgold,"[0, 41, 15, 12, 34, 21, 38, 90]","[9, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.31057817711273916, ""41"": 1.0, ""15"": 0.31057817711273916, ""12"": 0.2943951580532399, ""9"": 0.0, ""34"": 0.9073032404571693, ""21"": 0.2943951580532399, ""93"": 0.0, ""38"": 0.9073032404571693, ""90"": 1.0}}"
105,foolsgold,foolsgold,"[4, 40, 47, 28, 87]","[54, 57, 10, 27, 95]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""40"": 1.0, ""47"": 0.23985292202381736, ""54"": 0.0, ""57"": 0.0, ""28"": 0.23985292202381736, ""10"": 0.0, ""87"": 1.0, ""27"": 0.0, ""95"": 0.0}}"
106,foolsgold,foolsgold,"[34, 12, 53, 52]","[3, 92, 74, 0, 88, 77]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""92"": 0.0, ""34"": 1.0, ""12"": 1.0, ""74"": 0.0, ""0"": 0.0, ""88"": 0.0, ""53"": 1.0, ""52"": 1.0, ""77"": 0.0}}"
107,foolsgold,foolsgold,"[40, 41, 70, 95]","[2, 84, 7, 46, 61, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""40"": 1.0, ""41"": 0.9376659082131584, ""84"": 0.0, ""7"": 0.0, ""70"": 1.0, ""46"": 0.0, ""61"": 0.0, ""95"": 0.9376659082131584, ""0"": 0.0}}"
108,foolsgold,foolsgold,"[33, 84, 64, 52]","[1, 0, 16, 12, 60, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""33"": 0.8564642303913603, ""0"": 0.0, ""16"": 0.0, ""84"": 0.8564642303913603, ""12"": 0.0, ""64"": 1.0, ""52"": 1.0, ""60"": 0.0, ""4"": 0.0}}"
109,foolsgold,foolsgold,"[3, 84, 5, 15, 87, 17, 58, 28]","[14, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""14"": 0.0, ""27"": 0.0, ""84"": 1.0, ""5"": 0.8904365946719, ""15"": 1.0, ""87"": 0.8904365946719, ""17"": 1.0, ""58"": 1.0, ""28"": 1.0}}"
110,foolsgold,foolsgold,"[4, 12, 67, 84, 59, 21]","[29, 86, 81, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.22869199002293616, ""29"": 0.0, ""12"": 0.15907661065551953, ""86"": 0.0, ""67"": 0.9137931820422641, ""81"": 0.0, ""84"": 1.0, ""59"": 1.0, ""21"": 0.15907661065551953, ""3"": 0.0}}"
111,foolsgold,foolsgold,"[41, 76, 49]","[1, 61, 46, 55, 34, 2, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""41"": 1.0, ""61"": 0.0, ""76"": 0.6185476127594607, ""49"": 1.0, ""46"": 0.0, ""55"": 0.0, ""34"": 0.0, ""2"": 0.0, ""4"": 0.0}}"
112,foolsgold,foolsgold,"[0, 73, 86, 84, 41, 52]","[9, 95, 38, 17]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""73"": 1.0, ""9"": 0.0, ""86"": 0.0757149415189427, ""84"": 1.0, ""95"": 0.0, ""41"": 1.0, ""38"": 0.0, ""17"": 0.0, ""52"": 0.03162827862136691}}"
113,foolsgold,foolsgold,"[91, 20, 38, 16, 54]","[0, 57, 71, 10, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""91"": 1.0, ""57"": 0.0, ""71"": 0.0, ""20"": 0.8089928521026115, ""38"": 1.0, ""10"": 0.0, ""16"": 0.7324159966187381, ""54"": 1.0, ""36"": 0.0}}"
114,foolsgold,foolsgold,"[1, 35, 39, 91, 9, 16]","[98, 89, 23, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.25681042489877004, ""35"": 1.0, ""98"": 0.0, ""89"": 0.0, ""23"": 0.0, ""39"": 1.0, ""85"": 0.0, ""91"": 0.9794492606743408, ""9"": 1.0, ""16"": 0.25681042489877004}}"
115,foolsgold,foolsgold,"[61, 41, 38, 56, 19, 97]","[2, 85, 51, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""61"": 1.0, ""41"": 1.0, ""38"": 1.0, ""85"": 0.0, ""51"": 0.0, ""56"": 1.0, ""19"": 1.0, ""36"": 0.0, ""97"": 0.799317330470409}}"
116,foolsgold,foolsgold,"[19, 8, 83, 96]","[4, 17, 30, 55, 38, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""19"": 1.0, ""17"": 0.0, ""30"": 0.0, ""8"": 1.0, ""83"": 0.1922571651047792, ""55"": 0.0, ""38"": 0.0, ""96"": 1.0, ""10"": 0.0}}"
117,foolsgold,foolsgold,"[0, 52, 8, 29, 67, 77, 45]","[55, 66, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.4610694158952592, ""55"": 0.0, ""66"": 0.0, ""34"": 0.0, ""52"": 1.0, ""8"": 1.0, ""29"": 0.4610694158952592, ""67"": 1.0, ""77"": 1.0, ""45"": 1.0}}"
118,foolsgold,foolsgold,"[90, 79, 20, 31, 89]","[0, 81, 44, 36, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""81"": 0.0, ""90"": 0.9176256688109687, ""44"": 0.0, ""79"": 0.17986941551067986, ""20"": 0.8872313398833116, ""31"": 1.0, ""36"": 0.0, ""89"": 0.17986941551067986, ""55"": 0.0}}"
119,foolsgold,foolsgold,"[3, 41, 19, 9, 97, 64, 37, 33]","[55, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""41"": 1.0, ""19"": 1.0, ""9"": 0.1004637427094987, ""97"": 0.1004637427094987, ""64"": 0.5474695629747545, ""37"": 0.5474695629747545, ""55"": 0.0, ""33"": 1.0, ""42"": 0.0}}"
120,foolsgold,foolsgold,"[56, 97, 35, 41]","[1, 98, 30, 13, 75, 2]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""98"": 0.0, ""30"": 0.0, ""13"": 0.0, ""56"": 1.0, ""97"": 1.0, ""35"": 1.0, ""75"": 0.0, ""41"": 1.0, ""2"": 0.0}}"
121,foolsgold,foolsgold,"[3, 5, 28, 61]","[42, 83, 37, 14, 13, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""5"": 0.408903669793125, ""42"": 0.0, ""83"": 0.0, ""37"": 0.0, ""14"": 0.0, ""13"": 0.0, ""89"": 0.0, ""28"": 1.0, ""61"": 0.35708955607927906}}"
122,foolsgold,foolsgold,"[0, 29, 83, 87, 38, 96, 31]","[55, 81, 14]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.20401414345908087, ""29"": 0.20401414345908087, ""83"": 0.01442384447235684, ""87"": 0.31739579184771016, ""38"": 0.01442384447235684, ""55"": 0.0, ""96"": 1.0, ""31"": 1.0, ""81"": 0.0, ""14"": 0.0}}"
123,foolsgold,foolsgold,"[0, 70, 88, 82, 62, 69, 55]","[64, 77, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""64"": 0.0, ""70"": 0.15509543167328504, ""77"": 0.0, ""88"": 1.0, ""6"": 0.0, ""82"": 1.0, ""62"": 0.38424559266920205, ""69"": 0.15509543167328504, ""55"": 0.38424559266920205}}"
124,foolsgold,foolsgold,"[4, 88, 96, 42, 49, 7, 15, 99]","[58, 72]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.6143443446995713, ""88"": 0.6143443446995713, ""96"": 1.0, ""42"": 1.0, ""58"": 0.0, ""49"": 1.0, ""7"": 1.0, ""15"": 1.0, ""72"": 0.0, ""99"": 0.21275573353518928}}"
125,foolsgold,foolsgold,"[4, 14, 90, 87, 42, 82, 37]","[30, 1, 36]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.9761663260839457, ""30"": 0.0, ""1"": 0.0, ""36"": 0.0, ""14"": 0.4001860617352885, ""90"": 1.0, ""87"": 1.0, ""42"": 0.4001860617352885, ""82"": 1.0, ""37"": 1.0}}"
126,foolsgold,foolsgold,"[64, 31, 35, 90, 84, 78]","[3, 40, 29, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""40"": 0.0, ""64"": 1.0, ""31"": 0.10813822427216102, ""35"": 0.10813822427216102, ""90"": 1.0, ""29"": 0.0, ""48"": 0.0, ""84"": 1.0, ""78"": 0.6863798782938038}}"
127,foolsgold,foolsgold,"[78, 5]","[3, 32, 56, 98, 62, 13, 86, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""32"": 0.0, ""56"": 0.0, ""98"": 0.0, ""78"": 0.14763980994236575, ""62"": 0.0, ""5"": 1.0, ""13"": 0.0, ""86"": 0.0, ""55"": 0.0}}"
128,foolsgold,foolsgold,"[4, 99, 47, 20, 31, 10, 90, 41]","[86, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.31976615380426343, ""99"": 1.0, ""47"": 0.6291520009620415, ""20"": 1.0, ""31"": 0.31976615380426343, ""10"": 0.6291520009620415, ""86"": 0.0, ""90"": 1.0, ""62"": 0.0, ""41"": 1.0}}"
129,foolsgold,foolsgold,"[33, 73, 28, 61, 11, 96, 15]","[0, 1, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""33"": 1.0, ""1"": 0.0, ""73"": 0.49003642109041234, ""28"": 1.0, ""61"": 1.0, ""3"": 0.0, ""11"": 0.49003642109041234, ""96"": 1.0, ""15"": 0.7918785908758946}}"
130,foolsgold,foolsgold,"[4, 80, 90, 58, 35, 83]","[42, 51, 72, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""42"": 0.0, ""80"": 1.0, ""51"": 0.0, ""72"": 0.0, ""74"": 0.0, ""90"": 1.0, ""58"": 0.9127689999996809, ""35"": 1.0, ""83"": 1.0}}"
131,foolsgold,foolsgold,"[95, 46, 22]","[0, 80, 73, 3, 42, 93, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""95"": 1.0, ""80"": 0.0, ""46"": 1.0, ""22"": 1.0, ""73"": 0.0, ""3"": 0.0, ""42"": 0.0, ""93"": 0.0, ""85"": 0.0}}"
132,foolsgold,foolsgold,"[2, 5, 77, 62, 20, 65, 9, 68]","[45, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""5"": 0.13217940729424504, ""77"": 0.25983697281457313, ""45"": 0.0, ""62"": 0.10181104476474023, ""74"": 0.0, ""20"": 1.0, ""65"": 1.0, ""9"": 1.0, ""68"": 0.10181104476474023}}"
133,foolsgold,foolsgold,"[2, 58, 94, 20, 50, 65, 7, 95]","[51, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""58"": 1.0, ""94"": 0.4452115460469045, ""20"": 0.4896235223479128, ""50"": 0.5456143974000162, ""51"": 0.0, ""65"": 0.4452115460469045, ""7"": 1.0, ""27"": 0.0, ""95"": 1.0}}"
134,foolsgold,foolsgold,"[4, 78, 82, 23, 37, 12, 77]","[10, 55, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""78"": 1.0, ""82"": 1.0, ""23"": 1.0, ""37"": 1.0, ""10"": 0.0, ""55"": 0.0, ""13"": 0.0, ""12"": 1.0, ""77"": 1.0}}"
135,foolsgold,foolsgold,"[2, 89, 49, 95]","[35, 5, 93, 82, 23, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""35"": 0.0, ""5"": 0.0, ""89"": 0.08042053119622528, ""93"": 0.0, ""82"": 0.0, ""49"": 0.24698906422955735, ""23"": 0.0, ""95"": 0.45636611872125893, ""63"": 0.0}}"
136,foolsgold,foolsgold,"[4, 83, 79, 3, 66, 69, 95, 96]","[84, 7]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.3061226022201893, ""83"": 1.0, ""79"": 1.0, ""3"": 0.3061226022201893, ""66"": 1.0, ""69"": 1.0, ""95"": 0.15949038277441013, ""96"": 0.15949038277441013, ""84"": 0.0, ""7"": 0.0}}"
137,foolsgold,foolsgold,"[65, 12, 16, 86]","[3, 26, 98, 20, 59, 75]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""65"": 1.0, ""26"": 0.0, ""12"": 1.0, ""98"": 0.0, ""16"": 1.0, ""20"": 0.0, ""86"": 1.0, ""59"": 0.0, ""75"": 0.0}}"
138,foolsgold,foolsgold,"[2, 78, 20, 31, 11, 24]","[18, 71, 21, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""78"": 0.029579390627394064, ""18"": 0.0, ""71"": 0.0, ""20"": 0.029579390627394064, ""21"": 0.0, ""27"": 0.0, ""31"": 1.0, ""11"": 1.0, ""24"": 1.0}}"
139,foolsgold,foolsgold,"[50, 18, 89, 91]","[2, 63, 64, 45, 0, 28]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""50"": 1.0, ""63"": 0.0, ""64"": 0.0, ""18"": 0.41676292814813043, ""45"": 0.0, ""0"": 0.0, ""89"": 0.41676292814813043, ""91"": 1.0, ""28"": 0.0}}"
140,foolsgold,foolsgold,"[45, 55, 23, 89, 90, 15]","[4, 97, 16, 59]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""45"": 1.0, ""97"": 0.0, ""55"": 1.0, ""16"": 0.0, ""23"": 0.1402621911614686, ""89"": 0.1402621911614686, ""59"": 0.0, ""90"": 1.0, ""15"": 1.0}}"
141,foolsgold,foolsgold,"[2, 84, 19, 26]","[12, 25, 36, 23, 64, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.08415052377626203, ""12"": 0.0, ""25"": 0.0, ""36"": 0.0, ""23"": 0.0, ""64"": 0.0, ""84"": 1.0, ""91"": 0.0, ""19"": 1.0, ""26"": 1.0}}"
142,foolsgold,foolsgold,"[84, 63, 90, 33, 24, 13, 87, 40]","[2, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""84"": 0.8475576062689381, ""63"": 0.2069099242045498, ""30"": 0.0, ""90"": 0.9675199055043651, ""33"": 0.8475576062689381, ""24"": 0.9675199055043651, ""13"": 1.0, ""87"": 0.2069099242045498, ""40"": 1.0}}"
143,foolsgold,foolsgold,"[1, 2, 78, 5, 57, 77]","[33, 24, 31, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0277843411319324, ""2"": 0.0277843411319324, ""78"": 0.802636352035557, ""33"": 0.0, ""24"": 0.0, ""5"": 0.6804020201576885, ""57"": 1.0, ""77"": 0.6804020201576885, ""31"": 0.0, ""62"": 0.0}}"
144,foolsgold,foolsgold,"[2, 15, 48, 84, 66, 9, 91, 79]","[59, 80]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""15"": 1.0, ""48"": 0.9608998051026154, ""84"": 1.0, ""66"": 1.0, ""59"": 0.0, ""9"": 1.0, ""80"": 0.0, ""91"": 0.9608998051026154, ""79"": 1.0}}"
145,foolsgold,foolsgold,"[19, 7, 43, 18, 29, 83]","[2, 44, 85, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""19"": 1.0, ""44"": 0.0, ""7"": 1.0, ""85"": 0.0, ""43"": 1.0, ""73"": 0.0, ""18"": 0.9611589430879832, ""29"": 1.0, ""83"": 0.9611589430879832}}"
146,foolsgold,foolsgold,"[0, 99, 74, 47, 89, 95, 88, 71]","[46, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""99"": 1.0, ""74"": 0.4061223253383941, ""47"": 0.4061223253383941, ""46"": 0.0, ""89"": 0.5470488115764963, ""95"": 1.0, ""88"": 1.0, ""71"": 1.0, ""63"": 0.0}}"
147,foolsgold,foolsgold,"[78, 91, 51, 63, 27]","[3, 29, 38, 86, 24]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""78"": 0.26298391075779315, ""91"": 1.0, ""29"": 0.0, ""51"": 0.2610700608339266, ""38"": 0.0, ""86"": 0.0, ""24"": 0.0, ""63"": 0.36613806241593444, ""27"": 0.2610700608339266}}"
148,foolsgold,foolsgold,"[45, 67, 81]","[3, 75, 59, 20, 29, 93, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""75"": 0.0, ""45"": 1.0, ""59"": 0.0, ""20"": 0.0, ""29"": 0.0, ""67"": 1.0, ""93"": 0.0, ""81"": 1.0, ""13"": 0.0}}"
149,foolsgold,foolsgold,"[17, 11, 14]","[3, 88, 10, 75, 20, 31, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""88"": 0.0, ""10"": 0.0, ""17"": 1.0, ""75"": 0.0, ""20"": 0.0, ""11"": 0.9172973260171537, ""31"": 0.0, ""42"": 0.0, ""14"": 0.050041250673772464}}"
150,foolsgold,foolsgold,"[0, 82, 31, 4]","[85, 10, 84, 27, 7, 14]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0809218770229142, ""85"": 0.0, ""82"": 1.0, ""10"": 0.0, ""31"": 0.24325398538425425, ""84"": 0.0, ""27"": 0.0, ""7"": 0.0, ""14"": 0.0, ""4"": 0.0809218770229142}}"
