epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
65,rflbat,success,"[4, 73, 38, 24, 90, 87, 17, 36, 14, 52]","[73, 38, 24, 90, 87, 17, 36, 14, 52]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0065_rflbat.pkl
66,rflbat,success,"[3, 20, 65, 69, 47, 39, 70, 89, 90, 56]","[20, 65, 69, 47, 39, 70, 89, 90, 56]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0066_rflbat.pkl
67,rflbat,success,"[2, 44, 64, 17, 96, 35, 27, 59, 40, 99]","[44, 64, 17, 96, 35, 27, 59, 40, 99]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0067_rflbat.pkl
68,rflbat,success,"[4, 13, 88, 24, 53, 23, 3, 39, 48, 18]","[4, 13, 88, 24, 53, 23, 3, 39, 48, 18]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0068_rflbat.pkl
69,rflbat,success,"[0, 35, 28, 84, 34, 10, 9, 51, 79, 31]","[35, 28, 84, 34, 10, 9, 51, 79, 31]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0069_rflbat.pkl
70,rflbat,success,"[0, 66, 24, 95, 56, 71, 49, 27, 36, 61]","[66, 24, 95, 56, 71, 49, 27, 36, 61]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0070_rflbat.pkl
71,rflbat,success,"[2, 86, 56, 21, 23, 9, 93, 0, 79, 92]","[2, 86, 56, 21, 23, 9, 93, 79, 92]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0071_rflbat.pkl
72,rflbat,success,"[0, 71, 24, 32, 21, 40, 15, 54, 5, 87]","[32, 21, 40, 15, 87]","[0, 71, 24, 54, 5]",10,5,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0072_rflbat.pkl
73,rflbat,success,"[4, 49, 46, 47, 40, 77, 81, 32, 96, 3]","[49, 46, 47, 40, 77, 81, 32, 96, 3]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0073_rflbat.pkl
74,rflbat,success,"[3, 13, 65, 80, 95, 43, 89, 55, 68, 37]","[13, 65, 80, 95, 43, 89, 55, 68, 37]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0074_rflbat.pkl
75,rflbat,success,"[3, 5, 65, 70, 49, 0, 62, 11, 61, 48]","[3, 5, 65, 70, 49, 62, 11, 61, 48]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0075_rflbat.pkl
76,rflbat,success,"[3, 96, 91, 30, 54, 5, 22, 68, 94, 20]","[96, 91, 30, 54, 22, 68, 94, 20]","[3, 5]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0076_rflbat.pkl
77,rflbat,success,"[2, 6, 79, 50, 93, 10, 76, 31, 73, 14]","[6, 50, 93, 31]","[2, 79, 10, 76, 73, 14]",10,4,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0077_rflbat.pkl
78,rflbat,success,"[1, 98, 57, 17, 9, 30, 68, 60, 66, 13]","[98, 57, 17, 9, 30, 68, 60, 66, 13]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0078_rflbat.pkl
79,rflbat,success,"[2, 64, 47, 18, 82, 88, 52, 30, 75, 29]","[64, 47, 18, 82, 88, 52, 30, 75, 29]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0079_rflbat.pkl
80,rflbat,success,"[3, 37, 62, 97, 7, 48, 33, 45, 23, 99]","[37, 62, 97, 7, 48, 33, 45, 23, 99]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0080_rflbat.pkl
81,rflbat,success,"[0, 39, 63, 69, 35, 27, 75, 47, 2, 30]","[39, 63, 69, 35, 27, 47]","[0, 75, 2, 30]",10,6,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0081_rflbat.pkl
82,rflbat,success,"[3, 27, 87, 83, 14, 55, 21, 53, 30, 12]","[27, 87, 83, 14, 55, 21, 53, 30, 12]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0082_rflbat.pkl
83,rflbat,success,"[1, 6, 53, 96, 56, 36, 83, 48, 90, 88]","[6, 53, 96, 56, 36, 83, 48, 90, 88]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0083_rflbat.pkl
84,rflbat,success,"[2, 86, 16, 94, 20, 6, 66, 75, 69, 24]","[86, 16, 94, 6, 66, 75, 69, 24]","[2, 20]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0084_rflbat.pkl
85,rflbat,success,"[4, 45, 88, 64, 52, 14, 73, 12, 85, 79]","[45, 88, 64, 52, 14, 73, 12, 85, 79]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0085_rflbat.pkl
86,rflbat,success,"[1, 2, 9, 36, 64, 95, 44, 84, 57, 41]","[9, 36, 64, 95, 44, 84, 57, 41]","[1, 2]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0086_rflbat.pkl
87,rflbat,success,"[0, 36, 19, 58, 6, 85, 86, 60, 82, 97]","[36, 19, 58, 6, 85, 86, 60, 82, 97]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0087_rflbat.pkl
88,rflbat,success,"[0, 73, 25, 9, 54, 4, 21, 93, 39, 79]","[73, 25, 9, 54, 4, 21, 93, 39, 79]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0088_rflbat.pkl
89,rflbat,success,"[3, 70, 40, 38, 15, 82, 13, 35, 36, 19]","[40, 38, 15, 82, 13, 35, 36]","[3, 70, 19]",10,7,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0089_rflbat.pkl
90,rflbat,success,"[1, 17, 69, 88, 30, 83, 47, 42, 58, 76]","[17, 69, 88, 30, 83, 47, 42, 58, 76]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0090_rflbat.pkl
91,rflbat,success,"[1, 51, 6, 56, 89, 14, 78, 82, 97, 41]","[51, 6, 56, 89, 14, 78, 82, 97, 41]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0091_rflbat.pkl
92,rflbat,success,"[2, 78, 18, 3, 80, 32, 96, 97, 12, 49]","[2, 78, 18, 3, 80, 32, 96, 97, 12, 49]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0092_rflbat.pkl
93,rflbat,success,"[2, 6, 87, 66, 3, 60, 91, 18, 88, 69]","[6, 87, 66, 60, 91, 18, 88, 69]","[2, 3]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0093_rflbat.pkl
94,rflbat,success,"[1, 3, 26, 49, 91, 42, 2, 63, 31, 72]","[26, 49, 91, 63]","[1, 3, 42, 2, 31, 72]",10,4,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0094_rflbat.pkl
95,rflbat,success,"[0, 23, 82, 12, 84, 94, 76, 40, 29, 7]","[23, 82, 12, 84, 94, 76, 40, 29, 7]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0095_rflbat.pkl
96,rflbat,success,"[4, 6, 34, 82, 14, 56, 71, 65, 45, 37]","[6, 34, 82, 14, 56, 71, 65, 45, 37]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0096_rflbat.pkl
97,rflbat,success,"[3, 51, 54, 15, 66, 47, 60, 62, 19, 13]","[51, 54, 15, 66, 47, 60, 62, 19, 13]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0097_rflbat.pkl
98,rflbat,success,"[4, 6, 27, 93, 30, 85, 33, 84, 61, 44]","[6, 27, 93, 30, 85, 33, 84, 61, 44]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0098_rflbat.pkl
99,rflbat,success,"[3, 80, 37, 65, 84, 88, 1, 39, 15, 83]","[80, 37, 65, 84, 88, 1, 39, 15, 83]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0099_rflbat.pkl
100,rflbat,success,"[3, 7, 73, 20, 66, 98, 88, 54, 99, 42]","[3, 7, 73, 20, 66, 98, 88, 99, 42]",[54],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0100_rflbat.pkl
101,rflbat,success,"[0, 97, 33, 7, 73, 59, 53, 46, 18, 21]","[0, 97, 33, 7, 73, 59, 53, 46, 18, 21]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0101_rflbat.pkl
102,rflbat,success,"[0, 79, 5, 40, 63, 33, 44, 91, 53, 87]","[79, 5, 40, 63, 33, 91, 53, 87]","[0, 44]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0102_rflbat.pkl
103,rflbat,success,"[3, 87, 93, 43, 23, 45, 92, 60, 56, 74]","[3, 87, 93, 43, 23, 92, 60, 56, 74]",[45],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0103_rflbat.pkl
104,rflbat,success,"[4, 78, 93, 91, 40, 49, 35, 24, 31, 79]","[4, 78, 93, 91, 40, 49, 35, 24, 31, 79]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0104_rflbat.pkl
105,rflbat,success,"[0, 22, 78, 18, 60, 59, 51, 46, 40, 69]","[0, 22, 78, 18, 60, 59, 51, 46, 40, 69]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0105_rflbat.pkl
106,rflbat,success,"[2, 0, 64, 22, 85, 51, 82, 34, 37, 61]","[2, 0, 64, 22, 85, 51, 82, 34, 37, 61]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0106_rflbat.pkl
107,rflbat,success,"[3, 90, 60, 44, 92, 95, 10, 7, 28, 43]","[3, 90, 60, 44, 92, 95, 10, 7, 28, 43]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0107_rflbat.pkl
108,rflbat,success,"[3, 30, 60, 31, 37, 62, 88, 65, 56, 41]","[3, 30, 60, 31, 37, 62, 88, 65, 56, 41]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0108_rflbat.pkl
109,rflbat,success,"[1, 43, 80, 46, 49, 63, 3, 56, 31, 53]","[1, 43, 80, 46, 49, 63, 3, 56, 31, 53]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0109_rflbat.pkl
110,rflbat,success,"[3, 97, 24, 49, 76, 47, 57, 82, 12, 15]","[3, 97, 24, 49, 76, 47, 57, 82, 12, 15]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0110_rflbat.pkl
111,rflbat,success,"[2, 58, 71, 52, 47, 79, 93, 64, 29, 27]","[2, 58, 71, 52, 47, 79, 93, 64, 29, 27]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0111_rflbat.pkl
112,rflbat,success,"[0, 21, 19, 69, 51, 53, 43, 86, 58, 64]","[21, 19, 69, 53, 43, 86, 58, 64]","[0, 51]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0112_rflbat.pkl
113,rflbat,success,"[1, 85, 75, 79, 24, 10, 97, 3, 50, 81]","[1, 85, 75, 79, 24, 10, 97, 3, 50, 81]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0113_rflbat.pkl
114,rflbat,success,"[0, 45, 38, 42, 66, 35, 17, 50, 84, 31]","[45, 38, 66, 35, 17, 50, 84, 31]","[0, 42]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0114_rflbat.pkl
115,rflbat,success,"[3, 74, 43, 86, 71, 68, 11, 40, 83, 84]","[3, 74, 43, 86, 68, 11, 40, 83, 84]",[71],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0115_rflbat.pkl
116,rflbat,success,"[0, 52, 92, 98, 50, 55, 54, 28, 27, 66]","[0, 52, 92, 98, 50, 55, 54, 28, 27, 66]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0116_rflbat.pkl
117,rflbat,success,"[3, 23, 47, 74, 51, 52, 15, 78, 11, 9]","[3, 23, 47, 74, 51, 52, 15, 78, 11, 9]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0117_rflbat.pkl
118,rflbat,success,"[2, 38, 72, 51, 46, 84, 25, 88, 1, 20]","[2, 38, 72, 51, 46, 84, 25, 1, 20]",[88],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0118_rflbat.pkl
119,rflbat,success,"[1, 7, 84, 6, 81, 40, 42, 67, 60, 21]","[1, 7, 84, 6, 81, 40, 42, 67, 60, 21]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0119_rflbat.pkl
120,rflbat,success,"[3, 12, 63, 55, 52, 21, 28, 13, 27, 36]","[3, 12, 63, 55, 52, 21, 28, 13, 27, 36]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0120_rflbat.pkl
121,rflbat,success,"[1, 39, 51, 58, 65, 52, 62, 54, 88, 43]","[1, 39, 51, 58, 65, 52, 62, 54, 88, 43]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0121_rflbat.pkl
122,rflbat,success,"[3, 60, 6, 61, 49, 39, 48, 1, 44, 55]","[3, 60, 6, 61, 49, 39, 48, 1, 44, 55]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0122_rflbat.pkl
123,rflbat,success,"[4, 28, 20, 67, 91, 93, 47, 12, 7, 49]","[4, 28, 67, 91, 93, 47, 12, 7, 49]",[20],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0123_rflbat.pkl
124,rflbat,success,"[4, 89, 66, 32, 8, 98, 25, 70, 49, 44]","[4, 89, 66, 32, 8, 98, 25, 70, 49, 44]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0124_rflbat.pkl
125,rflbat,success,"[2, 40, 71, 73, 51, 38, 88, 68, 80, 44]","[2, 40, 71, 73, 51, 38, 88, 68, 80, 44]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0125_rflbat.pkl
126,rflbat,success,"[1, 79, 43, 87, 54, 97, 31, 16, 35, 46]","[1, 79, 43, 87, 54, 97, 31, 16, 35, 46]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0126_rflbat.pkl
127,rflbat,success,"[4, 15, 43, 36, 88, 38, 87, 45, 48, 47]","[4, 15, 43, 36, 88, 38, 87, 45, 48, 47]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0127_rflbat.pkl
128,rflbat,success,"[1, 2, 31, 24, 97, 55, 78, 76, 58, 81]","[1, 2, 31, 24, 97, 55, 78, 76, 58, 81]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_18.01.53_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0128_rflbat.pkl
