epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
150,10,5,"[2, 93, 67, 6, 40, 22, 79, 38, 61, 87]","[93, 67, 6, 40, 22, 79, 38, 61, 87]",[2],0.603718468143364,0.061819989262944075,2.0,0,0,"[2, 93, 6, 40, 22, 79, 38, 61, 87]",[67],"[2, 93, 6, 40, 22, 79, 38, 61, 87]",[67],"[93, 6, 40, 22, 79, 38, 61, 87]",[2],[67],[],2,0.4947022795677185,"{""0"": 1.500340461730957, ""1"": -1.0}",0,0,"[2, 93, 6, 40, 22, 79, 38, 87]","[67, 61]","[2, 93, 6, 40, 22, 79, 38, 87]","[67, 61]","[93, 6, 40, 22, 79, 38, 87]",[2],"[67, 61]",[],"[2, 93, 6, 40, 22, 79, 38, 87]","[67, 61]","[93, 6, 40, 22, 79, 38, 87]",[2],"[67, 61]",[],7,1,2,0
151,10,5,"[4, 21, 67, 49, 24, 47, 95, 45, 57, 96]","[21, 67, 49, 24, 47, 95, 45, 57, 96]",[4],0.8337730106324079,0.17561197487004926,2.0,0,0,"[4, 21, 67, 49, 24, 47, 95, 45, 57, 96]",[],"[4, 21, 67, 49, 24, 47, 95, 45, 57, 96]",[],"[21, 67, 49, 24, 47, 95, 45, 57, 96]",[4],[],[],5,0.5524023771286011,"{""0"": 3.2581303119659424, ""1"": 1.965989351272583, ""2"": 1.987734079360962, ""3"": -1.0, ""4"": -1.0}",0,0,"[21, 45, 57, 96]","[4, 67, 49, 24, 47, 95]","[21, 45, 57, 96]","[4, 67, 49, 24, 47, 95]","[21, 45, 57, 96]",[],"[67, 49, 24, 47, 95]",[4],"[21, 45, 57, 96]","[4, 67, 49, 24, 47, 95]","[21, 45, 57, 96]",[],"[67, 49, 24, 47, 95]",[4],4,0,5,1
152,10,5,"[1, 74, 25, 94, 96, 58, 3, 99, 55, 97]","[74, 25, 94, 96, 58, 99, 55, 97]","[1, 3]",0.6827690882133783,0.039108005367245846,2.0,0,0,"[1, 25, 94, 96, 3, 99, 55]","[74, 58, 97]","[1, 25, 94, 96, 3, 99, 55]","[74, 58, 97]","[25, 94, 96, 99, 55]","[1, 3]","[74, 58, 97]",[],2,0.26190847158432007,"{""0"": 0.5421768426895142, ""1"": -1.0}",0,0,"[1, 25, 94, 3, 99, 55]","[74, 96, 58, 97]","[1, 25, 94, 3, 99, 55]","[74, 96, 58, 97]","[25, 94, 99, 55]","[1, 3]","[74, 96, 58, 97]",[],"[1, 25, 94, 3, 99, 55]","[74, 96, 58, 97]","[25, 94, 99, 55]","[1, 3]","[74, 96, 58, 97]",[],4,2,4,0
153,10,5,"[1, 81, 82, 47, 65, 60, 93, 28, 49, 3]","[81, 82, 47, 65, 60, 93, 28, 49]","[1, 3]",0.848486927384104,0.09278617412975981,2.0,0,0,"[1, 81, 82, 65, 60, 28, 49, 3]","[47, 93]","[1, 81, 82, 65, 60, 28, 49, 3]","[47, 93]","[81, 82, 65, 60, 28, 49]","[1, 3]","[47, 93]",[],2,0.4096204340457916,"{""0"": 1.8557127714157104, ""1"": -1.0}",0,0,"[1, 81, 82, 65, 60, 49, 3]","[47, 93, 28]","[1, 81, 82, 65, 60, 49, 3]","[47, 93, 28]","[81, 82, 65, 60, 49]","[1, 3]","[47, 93, 28]",[],"[1, 81, 82, 65, 60, 49, 3]","[47, 93, 28]","[81, 82, 65, 60, 49]","[1, 3]","[47, 93, 28]",[],5,2,3,0
154,10,5,"[4, 8, 48, 46, 69, 18, 87, 54, 19, 97]","[8, 48, 46, 69, 18, 87, 54, 19, 97]",[4],1.115649223000938,0.09154232842328747,2.0,0,0,"[4, 8, 48, 46, 69, 18, 54, 19, 97]",[87],"[4, 8, 48, 46, 69, 18, 54, 19, 97]",[87],"[8, 48, 46, 69, 18, 54, 19, 97]",[4],[87],[],2,0.49813100695610046,"{""0"": 2.61934232711792, ""1"": 1.9592593908309937}",0,0,"[4, 8, 48, 46, 18, 54, 97]","[69, 87, 19]","[4, 8, 48, 46, 18, 54, 97]","[69, 87, 19]","[8, 48, 46, 18, 54, 97]",[4],"[69, 87, 19]",[],"[4, 8, 48, 46, 18, 54, 97]","[69, 87, 19]","[8, 48, 46, 18, 54, 97]",[4],"[69, 87, 19]",[],6,1,3,0
155,10,5,"[1, 91, 86, 11, 53, 59, 48, 3, 9, 26]","[91, 86, 11, 53, 59, 48, 9, 26]","[1, 3]",0.9586881215854473,0.12329880363424772,2.0,0,0,"[1, 91, 86, 53, 59, 48, 3, 9, 26]",[11],"[1, 91, 86, 53, 59, 48, 3, 9, 26]",[11],"[91, 86, 53, 59, 48, 9, 26]","[1, 3]",[11],[],2,0.5382740497589111,"{""0"": 1.6340327262878418, ""1"": 2.3336634635925293}",1,0,"[1, 91, 86, 59, 48, 3, 26]","[11, 53, 9]","[1, 91, 86, 59, 48, 3, 26]","[11, 53, 9]","[91, 86, 59, 48, 26]","[1, 3]","[11, 53, 9]",[],"[1, 91, 86, 59, 48, 3, 26]","[11, 53, 9]","[91, 86, 59, 48, 26]","[1, 3]","[11, 53, 9]",[],5,2,3,0
156,10,5,"[1, 82, 58, 96, 4, 28, 39, 99, 13, 37]","[82, 58, 96, 28, 39, 99, 13, 37]","[1, 4]",0.9080320605977557,0.12364923781069503,2.0,0,0,"[82, 58, 96, 4, 28, 39, 99, 13, 37]",[1],"[82, 58, 96, 4, 28, 39, 99, 13, 37]",[1],"[82, 58, 96, 28, 39, 99, 13, 37]",[4],[],[1],2,0.3488040864467621,"{""0"": 2.4008431434631348, ""1"": 2.2882914543151855}",0,0,"[58, 96, 39, 13, 37]","[1, 82, 4, 28, 99]","[58, 96, 39, 13, 37]","[1, 82, 4, 28, 99]","[58, 96, 39, 13, 37]",[],"[82, 28, 99]","[1, 4]","[58, 96, 39, 13, 37]","[1, 82, 4, 28, 99]","[58, 96, 39, 13, 37]",[],"[82, 28, 99]","[1, 4]",5,0,3,2
157,10,5,"[3, 62, 44, 97, 49, 90, 70, 66, 87, 54]","[62, 44, 97, 49, 90, 70, 66, 87, 54]",[3],0.8355704517873432,0.08813539780351926,2.0,0,0,"[3, 62, 44, 97, 49, 90, 70, 66, 87, 54]",[],"[3, 62, 44, 97, 49, 90, 70, 66, 87, 54]",[],"[62, 44, 97, 49, 90, 70, 66, 87, 54]",[3],[],[],2,0.519760012626648,"{""0"": 1.312428593635559, ""1"": -1.0}",0,0,"[3, 62, 44, 97, 90, 70, 66, 87, 54]",[49],"[3, 62, 44, 97, 90, 70, 66, 87, 54]",[49],"[62, 44, 97, 90, 70, 66, 87, 54]",[3],[49],[],"[3, 62, 44, 97, 90, 70, 66, 87, 54]",[49],"[62, 44, 97, 90, 70, 66, 87, 54]",[3],[49],[],8,1,1,0
158,10,5,"[1, 95, 63, 12, 31, 57, 76, 69, 61, 2]","[95, 63, 12, 31, 57, 76, 69, 61]","[1, 2]",0.6246219377095112,0.1343418001672134,2.0,0,0,"[1, 95, 63, 12, 57, 76, 69, 61, 2]",[31],"[1, 95, 63, 12, 57, 76, 69, 61, 2]",[31],"[95, 63, 12, 57, 76, 69, 61]","[1, 2]",[31],[],2,0.5054314136505127,"{""0"": 4.918111801147461, ""1"": 1.7467916011810303}",0,0,"[1, 63, 12, 57, 76, 69, 61]","[95, 31, 2]","[1, 63, 12, 57, 76, 69, 61]","[95, 31, 2]","[63, 12, 57, 76, 69, 61]",[1],"[95, 31]",[2],"[1, 63, 12, 57, 76, 69, 61]","[95, 31, 2]","[63, 12, 57, 76, 69, 61]",[1],"[95, 31]",[2],6,1,2,1
159,10,5,"[4, 3, 89, 43, 32, 65, 24, 70, 75, 71]","[89, 43, 32, 65, 24, 70, 75, 71]","[4, 3]",0.7693640017025399,0.0826018255210409,2.0,0,0,"[3, 89, 32, 65, 70, 75, 71]","[4, 43, 24]","[3, 89, 32, 65, 70, 75, 71]","[4, 43, 24]","[89, 32, 65, 70, 75, 71]",[3],"[43, 24]",[4],3,0.39783528447151184,"{""0"": 2.639458656311035, ""1"": 1.959378957748413, ""2"": -1.0}",0,0,"[3, 32, 65, 70]","[4, 89, 43, 24, 75, 71]","[3, 32, 65, 70]","[4, 89, 43, 24, 75, 71]","[32, 65, 70]",[3],"[89, 43, 24, 75, 71]",[4],"[3, 32, 65, 70]","[4, 89, 43, 24, 75, 71]","[32, 65, 70]",[3],"[89, 43, 24, 75, 71]",[4],3,1,5,1
160,10,5,"[0, 23, 91, 20, 84, 29, 85, 79, 50, 43]","[23, 91, 20, 84, 29, 85, 79, 50, 43]",[0],0.7929566934874321,0.23073528583913222,2.0,0,0,"[0, 23, 91, 20, 84, 29, 85, 79, 50, 43]",[],"[0, 23, 91, 20, 84, 29, 85, 79, 50, 43]",[],"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[0],[],[],2,0.6162101030349731,"{""0"": 1.8794969320297241, ""1"": -1.0}",0,0,"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[0],"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[0],"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[],[],[0],"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[0],"[23, 91, 20, 84, 29, 85, 79, 50, 43]",[],[],[0],9,0,0,1
161,10,5,"[3, 89, 96, 47, 25, 98, 83, 63, 50, 35]","[89, 96, 47, 25, 98, 83, 63, 50, 35]",[3],0.6619395594347387,0.05180269931645154,2.0,0,0,"[3, 89, 96, 25, 98, 83, 63, 35]","[47, 50]","[3, 89, 96, 25, 98, 83, 63, 35]","[47, 50]","[89, 96, 25, 98, 83, 63, 35]",[3],"[47, 50]",[],2,0.5456603765487671,"{""0"": 1.2696177959442139, ""1"": -1.0}",0,0,"[3, 89, 96, 98, 83, 63, 35]","[47, 25, 50]","[3, 89, 96, 98, 83, 63, 35]","[47, 25, 50]","[89, 96, 98, 83, 63, 35]",[3],"[47, 25, 50]",[],"[3, 89, 96, 98, 83, 63, 35]","[47, 25, 50]","[89, 96, 98, 83, 63, 35]",[3],"[47, 25, 50]",[],6,1,3,0
162,10,5,"[2, 43, 15, 21, 81, 42, 50, 20, 22, 1]","[43, 15, 21, 81, 42, 50, 20, 22]","[2, 1]",0.710923192989565,0.06246283329928559,2.0,0,0,"[2, 43, 15, 21, 81, 50, 20, 1]","[42, 22]","[2, 43, 15, 21, 81, 50, 20, 1]","[42, 22]","[43, 15, 21, 81, 50, 20]","[2, 1]","[42, 22]",[],2,0.47586721181869507,"{""0"": 1.4318565130233765, ""1"": -1.0}",0,0,"[2, 43, 15, 21, 50, 20, 1]","[81, 42, 22]","[2, 43, 15, 21, 50, 20, 1]","[81, 42, 22]","[43, 15, 21, 50, 20]","[2, 1]","[81, 42, 22]",[],"[2, 43, 15, 21, 50, 20, 1]","[81, 42, 22]","[43, 15, 21, 50, 20]","[2, 1]","[81, 42, 22]",[],5,2,3,0
163,10,5,"[4, 85, 27, 36, 99, 53, 33, 87, 35, 17]","[85, 27, 36, 99, 53, 33, 87, 35, 17]",[4],0.7627331064340577,0.1013811224922786,2.0,0,0,"[4, 85, 27, 36, 99, 53, 33, 87, 35]",[17],"[4, 85, 27, 36, 99, 53, 33, 87, 35]",[17],"[85, 27, 36, 99, 53, 33, 87, 35]",[4],[17],[],4,0.4411271810531616,"{""0"": 2.731685161590576, ""1"": 1.9688665866851807, ""2"": -1.0, ""3"": -1.0}",0,0,"[36, 99, 33, 87, 35]","[4, 85, 27, 53, 17]","[36, 99, 33, 87, 35]","[4, 85, 27, 53, 17]","[36, 99, 33, 87, 35]",[],"[85, 27, 53, 17]",[4],"[36, 99, 33, 87, 35]","[4, 85, 27, 53, 17]","[36, 99, 33, 87, 35]",[],"[85, 27, 53, 17]",[4],5,0,4,1
164,10,5,"[4, 73, 88, 94, 50, 16, 27, 67, 8, 58]","[73, 88, 94, 50, 16, 27, 67, 8, 58]",[4],0.7413553802734985,0.1404290521958535,2.0,0,0,"[4, 94, 50, 16, 27, 67, 8, 58]","[73, 88]","[4, 94, 50, 16, 27, 67, 8, 58]","[73, 88]","[94, 50, 16, 27, 67, 8, 58]",[4],"[73, 88]",[],2,0.5394742488861084,"{""0"": 3.626209020614624, ""1"": -1.0}",0,0,"[4, 94, 16, 27, 67, 8, 58]","[73, 88, 50]","[4, 94, 16, 27, 67, 8, 58]","[73, 88, 50]","[94, 16, 27, 67, 8, 58]",[4],"[73, 88, 50]",[],"[4, 94, 16, 27, 67, 8, 58]","[73, 88, 50]","[94, 16, 27, 67, 8, 58]",[4],"[73, 88, 50]",[],6,1,3,0
165,10,5,"[0, 72, 87, 49, 6, 94, 56, 73, 76, 84]","[72, 87, 49, 6, 94, 56, 73, 76, 84]",[0],0.860768513406352,0.1376716059501335,2.0,0,0,"[72, 87, 49, 6, 94, 56, 76, 84]","[0, 73]","[72, 87, 49, 6, 94, 56, 76, 84]","[0, 73]","[72, 87, 49, 6, 94, 56, 76, 84]",[],[73],[0],2,0.6985089778900146,"{""0"": 4.211581230163574, ""1"": -1.0}",0,0,"[72, 87, 6, 94, 56, 76, 84]","[0, 49, 73]","[72, 87, 6, 94, 56, 76, 84]","[0, 49, 73]","[72, 87, 6, 94, 56, 76, 84]",[],"[49, 73]",[0],"[72, 87, 6, 94, 56, 76, 84]","[0, 49, 73]","[72, 87, 6, 94, 56, 76, 84]",[],"[49, 73]",[0],7,0,2,1
166,10,5,"[1, 78, 77, 34, 44, 10, 5, 50, 85, 68]","[78, 77, 34, 44, 10, 5, 50, 85, 68]",[1],0.9151113376063615,0.10937816143625223,2.0,0,0,"[1, 78, 77, 34, 44, 10, 5, 50, 85, 68]",[],"[1, 78, 77, 34, 44, 10, 5, 50, 85, 68]",[],"[78, 77, 34, 44, 10, 5, 50, 85, 68]",[1],[],[],2,0.4479329586029053,"{""0"": 1.3990671634674072, ""1"": -1.0}",0,0,"[1, 78, 77, 34, 44, 10, 5, 85, 68]",[50],"[1, 78, 77, 34, 44, 10, 5, 85, 68]",[50],"[78, 77, 34, 44, 10, 5, 85, 68]",[1],[50],[],"[1, 78, 77, 34, 44, 10, 5, 85, 68]",[50],"[78, 77, 34, 44, 10, 5, 85, 68]",[1],[50],[],8,1,1,0
167,10,5,"[1, 67, 93, 20, 79, 19, 10, 49, 75, 94]","[67, 93, 20, 79, 19, 10, 49, 75, 94]",[1],0.6458199327409175,0.13726104227412592,2.0,0,0,"[1, 67, 93, 20, 79, 19, 10, 49, 75, 94]",[],"[1, 67, 93, 20, 79, 19, 10, 49, 75, 94]",[],"[67, 93, 20, 79, 19, 10, 49, 75, 94]",[1],[],[],2,0.40920838713645935,"{""0"": 1.0931248664855957, ""1"": -1.0}",0,0,"[1, 67, 93, 20, 79, 10, 49, 75, 94]",[19],"[1, 67, 93, 20, 79, 10, 49, 75, 94]",[19],"[67, 93, 20, 79, 10, 49, 75, 94]",[1],[19],[],"[1, 67, 93, 20, 79, 10, 49, 75, 94]",[19],"[67, 93, 20, 79, 10, 49, 75, 94]",[1],[19],[],8,1,1,0
168,10,5,"[3, 1, 40, 89, 24, 63, 65, 48, 90, 64]","[40, 89, 24, 63, 65, 48, 90, 64]","[3, 1]",0.6378043547773924,0.08074353347839869,2.0,0,0,"[3, 1, 40, 63, 65, 90, 64]","[89, 24, 48]","[3, 1, 40, 63, 65, 90, 64]","[89, 24, 48]","[40, 63, 65, 90, 64]","[3, 1]","[89, 24, 48]",[],2,0.480844646692276,"{""0"": 4.380603790283203, ""1"": -1.0}",0,0,"[3, 1, 40, 63, 90, 64]","[89, 24, 65, 48]","[3, 1, 40, 63, 90, 64]","[89, 24, 65, 48]","[40, 63, 90, 64]","[3, 1]","[89, 24, 65, 48]",[],"[3, 1, 40, 63, 90, 64]","[89, 24, 65, 48]","[40, 63, 90, 64]","[3, 1]","[89, 24, 65, 48]",[],4,2,4,0
169,10,5,"[0, 97, 8, 32, 54, 84, 25, 82, 2, 47]","[97, 8, 32, 54, 84, 25, 82, 47]","[0, 2]",0.8219428566123005,0.16663772770918156,2.0,0,0,"[0, 8, 32, 54, 84, 25, 82, 2, 47]",[97],"[0, 8, 32, 54, 84, 25, 82, 2, 47]",[97],"[8, 32, 54, 84, 25, 82, 47]","[0, 2]",[97],[],3,0.5711221694946289,"{""0"": 3.1767334938049316, ""1"": 1.9689991474151611, ""2"": -1.0}",0,0,"[8, 32, 84, 25, 82, 47]","[0, 97, 54, 2]","[8, 32, 84, 25, 82, 47]","[0, 97, 54, 2]","[8, 32, 84, 25, 82, 47]",[],"[97, 54]","[0, 2]","[8, 32, 84, 25, 82, 47]","[0, 97, 54, 2]","[8, 32, 84, 25, 82, 47]",[],"[97, 54]","[0, 2]",6,0,2,2
170,10,5,"[3, 77, 43, 84, 97, 54, 23, 41, 81, 5]","[77, 43, 84, 97, 54, 23, 41, 81, 5]",[3],0.7052348123098232,0.09094909053020855,2.0,0,0,"[3, 77, 43, 84, 23, 81, 5]","[97, 54, 41]","[3, 77, 43, 84, 23, 81, 5]","[97, 54, 41]","[77, 43, 84, 23, 81, 5]",[3],"[97, 54, 41]",[],2,0.37672048807144165,"{""0"": 3.043537139892578, ""1"": -1.0}",0,0,"[3, 77, 84, 23, 81, 5]","[43, 97, 54, 41]","[3, 77, 84, 23, 81, 5]","[43, 97, 54, 41]","[77, 84, 23, 81, 5]",[3],"[43, 97, 54, 41]",[],"[3, 77, 84, 23, 81, 5]","[43, 97, 54, 41]","[77, 84, 23, 81, 5]",[3],"[43, 97, 54, 41]",[],5,1,4,0
171,10,5,"[4, 50, 79, 39, 10, 18, 28, 41, 22, 71]","[50, 79, 39, 10, 18, 28, 41, 22, 71]",[4],0.7444637408396869,0.18186601734115265,2.0,0,0,"[4, 50, 79, 39, 10, 18, 28, 41, 22, 71]",[],"[4, 50, 79, 39, 10, 18, 28, 41, 22, 71]",[],"[50, 79, 39, 10, 18, 28, 41, 22, 71]",[4],[],[],2,0.5079894661903381,"{""0"": 2.471510410308838, ""1"": 1.9008815288543701}",0,0,"[4, 50, 79, 39, 18, 28, 41, 22]","[10, 71]","[4, 50, 79, 39, 18, 28, 41, 22]","[10, 71]","[50, 79, 39, 18, 28, 41, 22]",[4],"[10, 71]",[],"[4, 50, 79, 39, 18, 28, 41, 22]","[10, 71]","[50, 79, 39, 18, 28, 41, 22]",[4],"[10, 71]",[],7,1,2,0
172,10,5,"[4, 70, 79, 75, 87, 0, 71, 66, 98, 67]","[70, 79, 75, 87, 71, 66, 98, 67]","[4, 0]",0.6706013361438152,0.08483470690934208,2.0,0,0,"[4, 70, 79, 75, 87, 66, 98, 67]","[0, 71]","[4, 70, 79, 75, 87, 66, 98, 67]","[0, 71]","[70, 79, 75, 87, 66, 98, 67]",[4],[71],[0],3,0.5658178925514221,"{""0"": 4.312156677246094, ""1"": 1.919283151626587, ""2"": -1.0}",0,0,"[4, 70, 79, 87, 98]","[75, 0, 71, 66, 67]","[4, 70, 79, 87, 98]","[75, 0, 71, 66, 67]","[70, 79, 87, 98]",[4],"[75, 71, 66, 67]",[0],"[4, 70, 79, 87, 98]","[75, 0, 71, 66, 67]","[70, 79, 87, 98]",[4],"[75, 71, 66, 67]",[0],4,1,4,1
173,10,5,"[3, 98, 4, 68, 9, 12, 0, 59, 13, 37]","[98, 68, 9, 12, 59, 13, 37]","[3, 4, 0]",0.6379734480386807,0.06810641963629449,2.0,0,0,"[3, 98, 4, 68, 9, 12, 13, 37]","[0, 59]","[3, 98, 4, 68, 9, 12, 13, 37]","[0, 59]","[98, 68, 9, 12, 13, 37]","[3, 4]",[59],[0],2,0.4797027111053467,"{""0"": 2.7197887897491455, ""1"": -1.0}",0,0,"[3, 98, 4, 68, 9, 12, 37]","[0, 59, 13]","[3, 98, 4, 68, 9, 12, 37]","[0, 59, 13]","[98, 68, 9, 12, 37]","[3, 4]","[59, 13]",[0],"[3, 98, 4, 68, 9, 12, 37]","[0, 59, 13]","[98, 68, 9, 12, 37]","[3, 4]","[59, 13]",[0],5,2,2,1
174,10,5,"[4, 96, 23, 27, 91, 52, 3, 32, 53, 66]","[96, 23, 27, 91, 52, 32, 53, 66]","[4, 3]",0.6833740276419545,0.03175934874265701,2.0,0,0,"[96, 23, 27, 3, 32, 53, 66]","[4, 91, 52]","[96, 23, 27, 3, 32, 53, 66]","[4, 91, 52]","[96, 23, 27, 32, 53, 66]",[3],"[91, 52]",[4],2,0.25579753518104553,"{""0"": 1.1790895462036133, ""1"": 1.7576916217803955}",1,0,"[23, 3, 32]","[4, 96, 27, 91, 52, 53, 66]","[23, 3, 32]","[4, 96, 27, 91, 52, 53, 66]","[23, 32]",[3],"[96, 27, 91, 52, 53, 66]",[4],"[23, 3, 32]","[4, 96, 27, 91, 52, 53, 66]","[23, 32]",[3],"[96, 27, 91, 52, 53, 66]",[4],2,1,6,1
175,10,5,"[0, 65, 84, 43, 72, 85, 37, 34, 99, 35]","[65, 84, 43, 72, 85, 37, 34, 99, 35]",[0],0.8850925933216931,0.09003224050373021,2.0,0,0,"[0, 65, 84, 72, 85, 37, 34, 99, 35]",[43],"[0, 65, 84, 72, 85, 37, 34, 99, 35]",[43],"[65, 84, 72, 85, 37, 34, 99, 35]",[0],[43],[],2,0.5887783169746399,"{""0"": 2.3933372497558594, ""1"": -1.0}",0,0,"[65, 84, 72, 85, 37, 34, 99, 35]","[0, 43]","[65, 84, 72, 85, 37, 34, 99, 35]","[0, 43]","[65, 84, 72, 85, 37, 34, 99, 35]",[],[43],[0],"[65, 84, 72, 85, 37, 34, 99, 35]","[0, 43]","[65, 84, 72, 85, 37, 34, 99, 35]",[],[43],[0],8,0,1,1
176,10,5,"[1, 63, 18, 15, 26, 23, 56, 92, 91, 64]","[63, 18, 15, 26, 23, 56, 92, 91, 64]",[1],0.6452851425100059,0.05366602349090821,2.0,0,0,"[1, 63, 18, 15, 23, 56, 92, 64]","[26, 91]","[1, 63, 18, 15, 23, 56, 92, 64]","[26, 91]","[63, 18, 15, 23, 56, 92, 64]",[1],"[26, 91]",[],4,0.402099609375,"{""0"": 0.2718292474746704, ""1"": 2.75343656539917, ""2"": -1.0, ""3"": 1.9264699220657349}",1,0,"[18, 92, 64]","[1, 63, 15, 26, 23, 56, 91]","[18, 92, 64]","[1, 63, 15, 26, 23, 56, 91]","[18, 92, 64]",[],"[63, 15, 26, 23, 56, 91]",[1],"[18, 92, 64]","[1, 63, 15, 26, 23, 56, 91]","[18, 92, 64]",[],"[63, 15, 26, 23, 56, 91]",[1],3,0,6,1
177,10,5,"[3, 54, 28, 72, 29, 10, 92, 76, 88, 65]","[54, 28, 72, 29, 10, 92, 76, 88, 65]",[3],0.9539610353465241,0.15999915775292134,2.0,0,0,"[3, 28, 72, 29, 10, 92, 76, 65]","[54, 88]","[3, 28, 72, 29, 10, 92, 76, 65]","[54, 88]","[28, 72, 29, 10, 92, 76, 65]",[3],"[54, 88]",[],2,0.3800703287124634,"{""0"": 1.1776849031448364, ""1"": 5.355615139007568}",1,0,"[3, 28, 72, 10, 92, 76]","[54, 29, 88, 65]","[3, 28, 72, 10, 92, 76]","[54, 29, 88, 65]","[28, 72, 10, 92, 76]",[3],"[54, 29, 88, 65]",[],"[3, 28, 72, 10, 92, 76]","[54, 29, 88, 65]","[28, 72, 10, 92, 76]",[3],"[54, 29, 88, 65]",[],5,1,4,0
178,10,5,"[0, 39, 30, 66, 90, 31, 6, 99, 76, 61]","[39, 30, 66, 90, 31, 6, 99, 76, 61]",[0],0.7298007311117206,0.17004141680217055,2.0,0,0,"[0, 39, 30, 66, 90, 6, 99, 76, 61]",[31],"[0, 39, 30, 66, 90, 6, 99, 76, 61]",[31],"[39, 30, 66, 90, 6, 99, 76, 61]",[0],[31],[],2,0.7289159297943115,"{""0"": 3.4812896251678467, ""1"": -1.0}",0,0,"[39, 30, 66, 90, 6, 99, 76, 61]","[0, 31]","[39, 30, 66, 90, 6, 99, 76, 61]","[0, 31]","[39, 30, 66, 90, 6, 99, 76, 61]",[],[31],[0],"[39, 30, 66, 90, 6, 99, 76, 61]","[0, 31]","[39, 30, 66, 90, 6, 99, 76, 61]",[],[31],[0],8,0,1,1
179,10,5,"[4, 63, 43, 99, 49, 66, 92, 34, 23, 16]","[63, 43, 99, 49, 66, 92, 34, 23, 16]",[4],0.551339378586775,0.05949545601302428,2.0,0,0,"[4, 63, 99, 66, 92, 34, 23, 16]","[43, 49]","[4, 63, 99, 66, 92, 34, 23, 16]","[43, 49]","[63, 99, 66, 92, 34, 23, 16]",[4],"[43, 49]",[],2,0.29585590958595276,"{""0"": 2.368206739425659, ""1"": -1.0}",0,0,"[4, 63, 66, 92, 34, 23, 16]","[43, 99, 49]","[4, 63, 66, 92, 34, 23, 16]","[43, 99, 49]","[63, 66, 92, 34, 23, 16]",[4],"[43, 99, 49]",[],"[4, 63, 66, 92, 34, 23, 16]","[43, 99, 49]","[63, 66, 92, 34, 23, 16]",[4],"[43, 99, 49]",[],6,1,3,0
180,10,5,"[4, 16, 72, 98, 5, 9, 68, 96, 61, 36]","[16, 72, 98, 5, 9, 68, 96, 61, 36]",[4],0.6466705572577863,0.08098658634995676,2.0,0,0,"[4, 16, 72, 5, 68, 96, 61, 36]","[98, 9]","[4, 16, 72, 5, 68, 96, 61, 36]","[98, 9]","[16, 72, 5, 68, 96, 61, 36]",[4],"[98, 9]",[],2,0.3926808834075928,"{""0"": 2.5998449325561523, ""1"": -1.0}",0,0,"[4, 16, 72, 5, 68, 61, 36]","[98, 9, 96]","[4, 16, 72, 5, 68, 61, 36]","[98, 9, 96]","[16, 72, 5, 68, 61, 36]",[4],"[98, 9, 96]",[],"[4, 16, 72, 5, 68, 61, 36]","[98, 9, 96]","[16, 72, 5, 68, 61, 36]",[4],"[98, 9, 96]",[],6,1,3,0
181,10,5,"[3, 22, 77, 12, 92, 89, 30, 14, 16, 21]","[22, 77, 12, 92, 89, 30, 14, 16, 21]",[3],0.5090530271974039,0.035271594050381855,2.0,0,0,"[22, 77, 12, 92, 14, 16]","[3, 89, 30, 21]","[22, 77, 12, 92, 14, 16]","[3, 89, 30, 21]","[22, 77, 12, 92, 14, 16]",[],"[89, 30, 21]",[3],2,0.4238240420818329,"{""0"": 1.0940207242965698, ""1"": -1.0}",0,0,"[22, 77, 92, 14, 16]","[3, 12, 89, 30, 21]","[22, 77, 92, 14, 16]","[3, 12, 89, 30, 21]","[22, 77, 92, 14, 16]",[],"[12, 89, 30, 21]",[3],"[22, 77, 92, 14, 16]","[3, 12, 89, 30, 21]","[22, 77, 92, 14, 16]",[],"[12, 89, 30, 21]",[3],5,0,4,1
